knr2017,AAR,ART,prod,nytidutm,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1811.00,1959,kyr,734.05,78.00,1195.58,1207.98,514,,1,,,,107.9499236,0,79241.02374,,6180799.852,,,,5169.708302
1812.00,1959,kyr,1313.44,67.00,159.22,189.02,514,,1,,,,107.9499236,0,141785.9468,,9499658.435,,,,59663.72588
1813.00,1959,kyr,1312.86,70.67,972.13,1002.10,514,,1,,,,107.9499236,0,141723.0115,,10015092.81,,,,10302.21556
1815.00,1959,kyr,691.07,73.00,140.36,155.96,514,,1,,,,107.9499236,0,74600.64077,,5445846.776,,,,38799.13633
1816.00,1959,kyr,264.30,67.00,509.29,516.49,514,,1,,,,107.9499236,0,28530.85429,,1911567.238,,,,3753.39637
1818.00,1959,kyr,263.49,73.00,56.15,61.35,514,,1,,,,107.9499236,0,28443.89761,,2076404.526,,,,36979.59974
1820.00,1959,kyr,1075.39,69.00,188.16,212.50,514,,1,,,,107.9499236,0,116087.9785,,8010070.517,,,,42570.52783
1822.00,1959,kyr,585.01,67.00,417.40,438.20,514,,1,,,,107.9499236,0,63152.01859,,4231185.246,,,,10137.00346
1824.00,1959,kyr,1838.61,76.00,1791.16,1821.80,514,,1,,,,107.9499236,0,198477.4103,,15084283.19,,,,8421.516328
1825.00,1959,kyr,409.05,74.00,1896.23,1904.23,514,,1,,,,107.9499236,0,44157.31845,,3267641.565,,,,1723.230602
1826.00,1959,kyr,1057.27,74.00,2417.03,2434.40,514,,1,,,,107.9499236,0,114132.467,,8445802.56,,,,3494.289504
1827.00,1959,kyr,772.72,73.00,169.70,187.30,514,,1,,,,107.9499236,0,83415.3511,,6089320.63,,,,35882.85581
1828.00,1959,kyr,1136.43,67.00,187.02,201.52,514,,1,,,,107.9499236,0,122677.2994,,8219379.057,,,,43949.19825
1832.00,1959,kyr,603.54,76.67,1439.40,1461.30,514,,1,,,,107.9499236,0,65151.90141,,4994979.108,,,,3470.181401
1833.00,1959,kyr,1561.13,76.00,4266.15,4294.54,514,,1,,,,107.9499236,0,168524.282,,12807845.43,,,,3002.202321
1834.00,1959,kyr,637.91,73.00,248.77,255.57,514,,1,,,,107.9499236,0,68862.67082,,5026974.97,,,,20207.31989
1835.00,1959,kyr,53.78,73.00,14.84,15.04,514,,1,,,,107.9499236,0,5805.237676,,423782.3503,,,,28556.76215
1836.00,1959,kyr,567.09,67.00,677.18,685.58,514,,1,,,,107.9499236,0,61217.17197,,4101550.522,,,,6056.809891
1837.00,1959,kyr,1127.09,67.00,802.78,819.98,514,,1,,,,107.9499236,0,121669.0095,,8151823.636,,,,10154.49268
1838.00,1959,kyr,938.74,67.00,615.85,626.85,514,,1,,,,107.9499236,0,101336.8663,,6789570.041,,,,11024.71388
1839.00,1959,kyr,605.83,78.00,1181.57,1193.67,514,,1,,,,107.9499236,0,65399.67505,,5101174.654,,,,4317.285183
1840.00,1959,kyr,776.66,78.00,2083.30,2092.94,514,,1,,,,107.9499236,0,83840.27513,,6539541.46,,,,3139.030125
1841.00,1959,kyr,807.52,78.00,1099.28,1115.18,514,,1,,,,107.9499236,0,87172.2485,,6799435.383,,,,6185.353489
1845.00,1959,kyr,953.58,67.00,1508.95,1512.55,514,,1,,,,107.9499236,0,102938.6422,,6896889.028,,,,4570.654447
1848.00,1959,kyr,1098.55,67.00,946.32,975.82,514,,1,,,,107.9499236,0,118588.0999,,7945402.695,,,,8396.105646
1849.00,1959,kyr,642.56,67.00,928.86,935.46,514,,1,,,,107.9499236,0,69364.65215,,4647431.694,,,,5003.371546
1850.00,1959,kyr,199.20,67.00,1363.09,1365.19,514,,1,,,,107.9499236,0,21503.92053,,1440762.676,,,,1056.982793
1851.00,1959,kyr,413.10,67.00,509.80,514.12,514,,1,,,,107.9499236,0,44594.04942,,2987801.311,,,,5860.732269
1852.00,1959,kyr,402.83,67.00,308.02,312.02,514,,1,,,,107.9499236,0,43485.53158,,2913530.616,,,,9458.900773
1853.00,1959,kyr,727.18,78.00,235.14,242.00,514,,1,,,,107.9499236,0,78498.96942,,6122919.615,,,,26039.46421
1854.00,1959,kyr,646.50,78.00,839.66,848.53,514,,1,,,,107.9499236,0,69789.09161,,5443549.146,,,,6483.039737
1856.00,1959,kyr,33.67,73.00,9.58,10.78,514,,1,,,,107.9499236,0,3634.916035,,265348.8706,,,,27698.21196
1857.00,1959,kyr,47.40,73.00,17.58,17.68,514,,1,,,,107.9499236,0,5117.101905,,373548.439,,,,21248.48914
1859.00,1959,kyr,288.80,73.00,166.56,170.76,514,,1,,,,107.9499236,0,31175.93793,,2275843.469,,,,13663.80565
1860.00,1959,kyr,3133.10,73.00,369.58,404.34,514,,1,,,,107.9499236,0,338217.9056,,24689907.11,,,,66805.31173
1865.00,1959,kyr,882.61,73.00,449.58,459.90,514,,1,,,,107.9499236,0,95277.95193,,6955290.491,,,,15470.64036
1866.00,1959,kyr,1601.46,73.00,533.70,552.30,514,,1,,,,107.9499236,0,172877.8326,,12620081.78,,,,23646.39645
1867.00,1959,kyr,794.09,73.00,226.28,237.28,514,,1,,,,107.9499236,0,85722.43991,,6257738.114,,,,27654.84406
1868.00,1959,kyr,676.15,73.00,302.55,307.90,514,,1,,,,107.9499236,0,72990.06053,,5328274.419,,,,17611.21937
1870.00,1959,kyr,640.60,73.00,673.43,691.50,514,,1,,,,107.9499236,0,69152.42237,,5048126.833,,,,7496.14189
1871.00,1959,kyr,910.52,73.00,608.40,625.41,514,,1,,,,107.9499236,0,98290.40292,,7175199.413,,,,11793.55591
1874.00,1959,kyr,57.09,73.00,111.82,111.92,514,,1,,,,107.9499236,0,6162.53976,,449865.4025,,,,4023.12111
1902.00,1959,kyr,2493.75,73.00,2497.07,2519.83,514,,1,,,,107.9499236,0,269200.1219,,19651608.9,,,,7869.867045
1903.00,1959,kyr,1646.38,72.50,401.57,423.94,514,,1,,,,107.9499236,0,177726.0581,,12885139.21,,,,32086.90692
1911.00,1959,kyr,885.70,73.00,496.70,511.00,514,,1,,,,107.9499236,0,95611.1077,,6979610.862,,,,14051.96469
1913.00,1959,kyr,926.85,70.00,455.28,465.38,514,,1,,,,107.9499236,0,100053.7226,,7003760.582,,,,15383.41368
1917.00,1959,kyr,643.03,70.00,230.14,236.14,514,,1,,,,107.9499236,0,69415.3992,,4859077.944,,,,21113.5741
1919.00,1959,kyr,324.36,70.00,303.55,306.75,514,,1,,,,107.9499236,0,35014.42612,,2451009.829,,,,8074.484693
1920.00,1959,kyr,368.53,70.00,295.82,299.22,514,,1,,,,107.9499236,0,39782.69538,,2784788.677,,,,9413.794458
1922.00,1959,kyr,862.09,74.00,2530.05,2543.29,514,,1,,,,107.9499236,0,93062.38355,,6886616.382,,,,2721.928967
1923.00,1959,kyr,850.01,72.00,430.08,438.88,514,,1,,,,107.9499236,0,91758.78442,,6606632.478,,,,15361.40364
1924.00,1959,kyr,1572.65,74.00,3186.18,3216.48,514,,1,,,,107.9499236,0,169766.9744,,12562756.1,,,,3942.889636
1925.00,1959,kyr,869.27,70.00,339.81,345.38,514,,1,,,,107.9499236,0,93837.1413,,6568599.891,,,,19330.21362
1926.00,1959,kyr,569.78,70.00,272.76,279.16,514,,1,,,,107.9499236,0,61507.71086,,4305539.76,,,,15785.08491
1927.00,1959,kyr,793.40,73.00,494.83,500.53,514,,1,,,,107.9499236,0,85647.86625,,6252294.236,,,,12635.23682
1928.00,1959,kyr,95.76,73.00,238.05,238.65,514,,1,,,,107.9499236,0,10337.74397,,754655.3098,,,,3170.15463
1929.00,1959,kyr,110.93,73.00,270.75,270.95,514,,1,,,,107.9499236,0,11975.03096,,874177.26,,,,3228.724875
1931.00,1959,kyr,1950.70,70.00,841.11,856.89,514,,1,,,,107.9499236,0,210577.9528,,14740456.69,,,,17525.00469
1933.00,1959,kyr,3622.29,70.00,1392.92,1442.09,514,,1,,,,107.9499236,0,391025.5521,,27371788.65,,,,19650.65377
1936.00,1959,kyr,787.38,73.00,1000.03,1003.63,514,,1,,,,107.9499236,0,84997.26716,,6204800.502,,,,6204.614364
1938.00,1959,kyr,1233.38,70.00,782.92,796.80,514,,1,,,,107.9499236,0,133143.5245,,9320046.712,,,,11904.21334
1939.00,1959,kyr,417.07,70.00,1478.00,1484.20,514,,1,,,,107.9499236,0,45022.1577,,3151551.039,,,,2132.307875
1940.00,1959,kyr,529.88,70.00,953.70,965.60,514,,1,,,,107.9499236,0,57200.0813,,4004005.691,,,,4198.391204
1941.00,1959,kyr,659.07,73.00,464.51,465.30,514,,1,,,,107.9499236,0,71146.55719,,5193698.675,,,,11181.02662
1942.00,1959,kyr,498.29,70.00,3336.36,3354.00,514,,1,,,,107.9499236,0,53790.02736,,3765301.915,,,,1128.565837
1943.00,1959,kyr,499.73,70.00,2046.20,2051.00,514,,1,,,,107.9499236,0,53945.38501,,3776176.951,,,,1845.458387
2002.00,1959,kyr,0.80,73.00,582.85,584.20,514,,1,,,,107.9499236,0,86.30405566,,6300.196063,,,,10.80929238
2003.00,1959,kyr,467.22,73.00,1228.12,1236.50,514,,1,,,,107.9499236,0,50436.51751,,3681865.778,,,,2997.969073
2004.00,1959,kyr,130.10,91.00,818.85,820.40,514,,1,,,,107.9499236,0,14044.37211,,1278037.862,,,,1560.771646
2011.00,1959,kyr,167.47,71.00,8991.71,8995.30,514,,1,,,,107.9499236,0,18078.04033,,1283540.863,,,,142.7471375
2012.00,1959,kyr,1519.05,73.00,3609.01,3639.80,514,,1,,,,107.9499236,0,163981.3314,,11970637.19,,,,3316.875596
2014.00,1959,kyr,173.86,91.00,672.43,673.10,514,,1,,,,107.9499236,0,18768.25277,,1707911.002,,,,2539.90899
2015.00,1959,kyr,48.38,91.00,539.30,539.40,514,,1,,,,107.9499236,0,5222.555234,,475252.5263,,,,881.2396186
2017.00,1959,kyr,206.15,91.00,1741.90,1743.90,514,,1,,,,107.9499236,0,22253.87675,,2025102.784,,,,1162.582688
2018.00,1959,kyr,79.80,91.00,1073.20,1073.40,514,,1,,,,107.9499236,0,8614.403902,,783910.7551,,,,730.4423734
2019.00,1959,kyr,37.67,91.00,893.00,893.20,514,,1,,,,107.9499236,0,4066.780146,,370076.9933,,,,414.4199253
2020.00,1959,kyr,541.50,73.00,4637.36,4645.90,514,,1,,,,107.9499236,0,58454.88362,,4267206.504,,,,920.180125
2021.00,1959,kyr,399.00,71.00,5206.43,5217.00,514,,1,,,,107.9499236,0,43072.01951,,3058113.385,,,,587.3724193
2022.00,1959,kyr,103.83,73.00,3246.10,3247.90,514,,1,,,,107.9499236,0,11208.00855,,818184.6241,,,,252.051577
2023.00,1959,kyr,49.48,91.00,1355.93,1356.60,514,,1,,,,107.9499236,0,5341.711082,,486095.7084,,,,358.4961675
2024.00,1959,kyr,36.38,91.00,1082.40,1082.50,514,,1,,,,107.9499236,0,3927.414493,,357394.7188,,,,330.1872864
2025.00,1959,kyr,964.25,72.00,3827.20,3853.40,514,,1,,,,107.9499236,0,104090.7138,,7494531.395,,,,1958.228312
2027.00,1959,kyr,313.50,73.00,1372.90,1375.60,514,,1,,,,107.9499236,0,33842.30104,,2470487.976,,,,1799.466805
2028.00,1959,kyr,64.14,73.00,1415.33,1415.50,514,,1,,,,107.9499236,0,6924.180686,,505465.1901,,,,357.1359259
2030.00,1959,kyr,627.80,73.00,3476.36,3485.10,514,,1,,,,107.9499236,0,67771.31025,,4947305.648,,,,1423.128113
101.00,1969,kyr,740.54,5.00,535.04,596.72,514,,1,,,,107.9499236,0,79941.39541,,399706.977,,,,747.05999
104.00,1969,kyr,122.55,4.00,50.12,57.78,514,,1,,,,107.9499236,0,13229.26314,,52917.05254,,,,1055.807114
105.00,1969,kyr,1207.11,16.67,288.05,370.26,514,,1,,,,107.9499236,0,130307.7654,,2171796.089,,,,7539.649677
106.00,1969,kyr,1000.14,12.40,210.44,281.97,514,,1,,,,107.9499236,0,107964.6957,,1338762.226,,,,6361.728884
111.00,1969,kyr,37.45,70.00,83.92,87.74,514,,1,,,,107.9499236,0,4042.724638,,282990.7247,,,,3372.148769
118.00,1969,kyr,157.23,22.00,264.42,284.92,514,,1,,,,107.9499236,0,16972.42674,,373393.3882,,,,1412.122336
119.00,1969,kyr,588.80,12.00,326.62,367.65,514,,1,,,,107.9499236,0,63561.02054,,762732.2465,,,,2335.228236
121.00,1969,kyr,57.95,68.00,156.30,159.40,514,,1,,,,107.9499236,0,6255.698072,,425387.4689,,,,2721.608886
122.00,1969,kyr,1085.79,4.00,121.27,187.70,514,,1,,,,107.9499236,0,117210.6626,,468842.6504,,,,3866.1058
123.00,1969,kyr,360.68,18.00,96.12,134.01,514,,1,,,,107.9499236,0,38935.04531,,700830.8156,,,,7291.206987
124.00,1969,kyr,237.66,42.00,39.16,66.21,514,,1,,,,107.9499236,0,25655.46988,,1077529.735,,,,27516.08108
125.00,1969,kyr,929.95,19.00,151.91,229.55,514,,1,,,,107.9499236,0,100387.4986,,1907362.473,,,,12555.87172
127.00,1969,kyr,422.76,37.00,56.69,93.07,514,,1,,,,107.9499236,0,45637.13203,,1688573.885,,,,29786.09782
128.00,1969,kyr,1764.07,2.00,306.31,419.78,514,,1,,,,107.9499236,0,190430.8854,,380861.7708,,,,1243.38667
135.00,1969,kyr,373.93,27.00,69.64,104.69,514,,1,,,,107.9499236,0,40365.94026,,1089880.387,,,,15650.20659
136.00,1969,kyr,142.98,22.00,42.12,69.17,514,,1,,,,107.9499236,0,15434.72014,,339563.8431,,,,8061.819637
137.00,1969,kyr,467.52,14.00,203.09,238.79,514,,1,,,,107.9499236,0,50468.80261,,706563.2365,,,,3479.064634
138.00,1969,kyr,197.77,25.00,109.54,139.54,514,,1,,,,107.9499236,0,21349.5733,,533739.3326,,,,4872.551877
211.00,1969,kyr,171.95,28.00,94.87,133.28,514,,1,,,,107.9499236,0,18561.98936,,519735.7021,,,,5478.398884
213.00,1969,kyr,229.61,5.00,127.46,162.08,514,,1,,,,107.9499236,0,24786.65183,,123933.2591,,,,972.3306068
214.00,1969,kyr,308.73,10.00,61.32,101.00,514,,1,,,,107.9499236,0,33327.74296,,333277.4296,,,,5435.052668
215.00,1969,kyr,106.41,49.00,71.11,86.54,514,,1,,,,107.9499236,0,11486.72934,,562849.7379,,,,7915.198114
216.00,1969,kyr,33.92,32.00,53.73,59.56,514,,1,,,,107.9499236,0,3661.526471,,117168.8471,,,,2180.696949
217.00,1969,kyr,2.85,0.00,31.98,34.27,514,,1,,,,107.9499236,0,307.6572822,,0,,,,0
219.00,1969,kyr,303.52,33.00,169.00,189.13,514,,1,,,,107.9499236,0,32764.76453,,1081237.23,,,,6397.85343
220.00,1969,kyr,180.72,38.00,84.84,96.97,514,,1,,,,107.9499236,0,19508.35431,,741317.4637,,,,8737.829605
221.00,1969,kyr,1111.84,17.00,796.95,896.74,514,,1,,,,107.9499236,0,120022.888,,2040389.096,,,,2560.247313
226.00,1969,kyr,1029.40,7.00,124.53,198.91,514,,1,,,,107.9499236,0,111124.0195,,777868.1363,,,,6246.431673
227.00,1969,kyr,420.54,25.00,110.56,137.77,514,,1,,,,107.9499236,0,45397.35802,,1134933.951,,,,10265.32155
228.00,1969,kyr,101.18,76.00,50.62,56.64,514,,1,,,,107.9499236,0,10921.83352,,830059.3474,,,,16397.85356
229.00,1969,kyr,466.66,19.00,165.73,195.71,514,,1,,,,107.9499236,0,50375.69895,,957138.28,,,,5775.286792
230.00,1969,kyr,158.86,7.00,60.83,67.47,514,,1,,,,107.9499236,0,17148.45003,,120039.1502,,,,1973.354434
231.00,1969,kyr,282.06,22.00,50.68,75.01,514,,1,,,,107.9499236,0,30448.60577,,669869.3268,,,,13217.62681
233.00,1969,kyr,211.51,39.00,165.15,180.48,514,,1,,,,107.9499236,0,22832.41583,,890464.2175,,,,5391.851151
234.00,1969,kyr,486.48,35.00,55.95,81.95,514,,1,,,,107.9499236,0,52515.78593,,1838052.508,,,,32851.69808
235.00,1969,kyr,1148.10,37.00,161.13,249.93,514,,1,,,,107.9499236,0,123937.3073,,4585680.369,,,,28459.50704
236.00,1969,kyr,1378.99,4.00,470.97,611.35,514,,1,,,,107.9499236,0,148861.5327,,595446.1308,,,,1264.297367
237.00,1969,kyr,1080.80,45.00,334.90,387.02,514,,1,,,,107.9499236,0,116671.8224,,5250232.007,,,,15677.01406
238.00,1969,kyr,967.39,4.00,273.70,324.70,514,,1,,,,107.9499236,0,104429.3368,,417717.3473,,,,1526.186873
239.00,1969,kyr,244.89,82.00,253.44,260.74,514,,1,,,,107.9499236,0,26435.53906,,2167714.203,,,,8553.165258
301.00,1969,kyr,124.58,15.00,390.37,426.59,514,,1,,,,107.9499236,0,13448.24727,,201723.709,,,,516.7500294
402.00,1969,kyr,772.00,58.00,910.53,963.69,514,,1,,,,107.9499236,0,83337.69302,,4833586.195,,,,5308.541394
403.00,1969,kyr,379.86,58.00,289.58,338.20,514,,1,,,,107.9499236,0,41005.67259,,2378329.01,,,,8213.029249
412.00,1969,kyr,4217.97,36.00,941.89,1124.80,514,,1,,,,107.9499236,0,455329.9938,,16391879.78,,,,17403.17848
415.00,1969,kyr,449.28,58.00,314.76,362.51,514,,1,,,,107.9499236,0,48499.9397,,2812996.503,,,,8936.956737
417.00,1969,kyr,957.34,61.00,539.87,640.73,514,,1,,,,107.9499236,0,103344.9789,,6304043.713,,,,11676.96615
418.00,1969,kyr,413.62,42.00,447.68,473.48,514,,1,,,,107.9499236,0,44650.33463,,1875314.054,,,,4188.960986
419.00,1969,kyr,397.45,18.00,413.61,478.01,514,,1,,,,107.9499236,0,42904.39384,,772279.0892,,,,1867.167354
420.00,1969,kyr,561.13,45.00,567.33,605.27,514,,1,,,,107.9499236,0,60574.44093,,2725849.842,,,,4804.698927
423.00,1969,kyr,728.12,32.00,711.45,777.75,514,,1,,,,107.9499236,0,78600.09679,,2515203.097,,,,3535.319555
425.00,1969,kyr,582.39,28.00,905.84,1004.97,514,,1,,,,107.9499236,0,62868.91394,,1760329.59,,,,1943.311832
426.00,1969,kyr,312.01,19.00,630.32,678.82,514,,1,,,,107.9499236,0,33680.95543,,639938.1532,,,,1015.259159
427.00,1969,kyr,764.12,37.00,1162.40,1209.82,514,,1,,,,107.9499236,0,82486.32782,,3051994.129,,,,2625.597152
428.00,1969,kyr,1131.56,66.00,2925.19,2948.35,514,,1,,,,107.9499236,0,122151.568,,8062003.489,,,,2756.061483
429.00,1969,kyr,316.93,67.00,1277.20,1295.29,514,,1,,,,107.9499236,0,34212.62812,,2292246.084,,,,1794.743254
430.00,1969,kyr,388.12,68.00,2109.51,2130.00,514,,1,,,,107.9499236,0,41897.07915,,2849001.382,,,,1350.551257
432.00,1969,kyr,394.24,44.00,3042.83,3063.83,514,,1,,,,107.9499236,0,42558.67731,,1872581.802,,,,615.4079596
434.00,1969,kyr,440.37,67.00,1906.91,1920.91,514,,1,,,,107.9499236,0,47538.10151,,3185052.801,,,,1670.269075
436.00,1969,kyr,1367.34,76.00,1066.95,1097.65,514,,1,,,,107.9499236,0,147603.8547,,11217892.96,,,,10513.98187
437.00,1969,kyr,1981.71,55.00,1764.56,1820.62,514,,1,,,,107.9499236,0,213925.2581,,11765889.2,,,,6667.888424
438.00,1969,kyr,972.18,52.00,892.71,920.81,514,,1,,,,107.9499236,0,104946.4771,,5457216.808,,,,6113.090262
439.00,1969,kyr,630.35,57.00,1231.51,1257.21,514,,1,,,,107.9499236,0,68046.55452,,3878653.608,,,,3149.510445
441.00,1969,kyr,1151.59,71.00,977.23,1007.43,514,,1,,,,107.9499236,0,124313.7889,,8826279.014,,,,9031.936201
501.00,1969,kyr,826.45,60.00,413.89,447.03,514,,1,,,,107.9499236,0,89214.87821,,5352892.692,,,,12933.12883
502.00,1969,kyr,1757.14,32.00,559.75,630.88,514,,1,,,,107.9499236,0,189682.9548,,6069854.555,,,,10843.867
511.00,1969,kyr,1013.13,64.00,1317.50,1347.00,514,,1,,,,107.9499236,0,109367.656,,6999529.983,,,,5312.73623
512.00,1969,kyr,1448.43,57.00,2133.37,2174.17,514,,1,,,,107.9499236,0,156357.7246,,8912390.301,,,,4177.611151
513.00,1969,kyr,1311.90,66.00,1954.55,1978.85,514,,1,,,,107.9499236,0,141619.5462,,9346890.05,,,,4782.118672
514.00,1969,kyr,1401.87,64.00,1848.30,1871.00,514,,1,,,,107.9499236,0,151331.8216,,9685236.582,,,,5240.078225
515.00,1969,kyr,1585.45,75.00,1239.69,1272.23,514,,1,,,,107.9499236,0,171149.3066,,12836198,,,,10354.36117
516.00,1969,kyr,2285.20,69.00,1050.36,1096.57,514,,1,,,,107.9499236,0,246687.3225,,17021425.25,,,,16205.32508
517.00,1969,kyr,1259.30,67.00,856.34,892.22,514,,1,,,,107.9499236,0,135941.5097,,9108081.15,,,,10636.05711
519.00,1969,kyr,677.03,85.00,666.75,702.25,514,,1,,,,107.9499236,0,73085.04783,,6212229.065,,,,9317.178951
520.00,1969,kyr,1626.85,72.00,1174.17,1222.30,514,,1,,,,107.9499236,0,175618.3235,,12644519.29,,,,10768.89998
521.00,1969,kyr,1065.67,65.00,585.42,616.62,514,,1,,,,107.9499236,0,115038.6437,,7477511.839,,,,12772.90123
522.00,1969,kyr,2742.24,55.00,1083.44,1152.54,514,,1,,,,107.9499236,0,296024.2786,,16281335.32,,,,15027.44529
528.00,1969,kyr,1191.00,75.00,373.62,486.52,514,,1,,,,107.9499236,0,128568.4563,,9642634.224,,,,25808.66716
529.00,1969,kyr,993.93,35.00,172.10,231.51,514,,1,,,,107.9499236,0,107294.3116,,3755300.907,,,,21820.45849
532.00,1969,kyr,328.08,26.00,179.16,194.74,514,,1,,,,107.9499236,0,35416.14583,,920819.7917,,,,5139.650545
533.00,1969,kyr,562.54,66.00,245.36,273.16,514,,1,,,,107.9499236,0,60726.2805,,4007934.513,,,,16334.91406
534.00,1969,kyr,1202.81,53.00,582.39,659.57,514,,1,,,,107.9499236,0,129843.4643,,6881703.606,,,,11816.31485
536.00,1969,kyr,356.23,70.00,635.76,661.35,514,,1,,,,107.9499236,0,38455.51756,,2691886.229,,,,4234.1233
538.00,1969,kyr,1068.75,64.00,886.56,928.23,514,,1,,,,107.9499236,0,115371.5289,,7383777.851,,,,8328.570938
540.00,1969,kyr,651.61,80.00,1049.82,1071.12,514,,1,,,,107.9499236,0,70341.03995,,5627283.196,,,,5360.236227
541.00,1969,kyr,547.88,73.00,429.58,444.58,514,,1,,,,107.9499236,0,59143.24159,,4317456.636,,,,10050.41351
542.00,1969,kyr,1538.54,76.00,819.44,855.65,514,,1,,,,107.9499236,0,166085.421,,12622492,,,,15403.80259
543.00,1969,kyr,1569.51,75.00,390.64,421.04,514,,1,,,,107.9499236,0,169428.8801,,12707166.01,,,,32529.09586
544.00,1969,kyr,1417.82,75.00,853.96,882.26,514,,1,,,,107.9499236,0,153053.2279,,11478992.09,,,,13442.07233
545.00,1969,kyr,1024.99,96.00,1293.26,1313.76,514,,1,,,,107.9499236,0,110647.7047,,10622179.66,,,,8213.49122
602.00,1969,kyr,323.70,7.00,119.92,134.65,514,,1,,,,107.9499236,0,34943.87123,,244607.0986,,,,2039.752323
604.00,1969,kyr,480.00,44.00,718.35,756.52,514,,1,,,,107.9499236,0,51816.25242,,2279915.106,,,,3173.822101
605.00,1969,kyr,612.70,48.00,1352.75,1428.52,514,,1,,,,107.9499236,0,66141.1331,,3174774.389,,,,2346.904002
612.00,1969,kyr,189.87,56.00,111.50,133.70,514,,1,,,,107.9499236,0,20496.28154,,1147791.766,,,,10294.09656
615.00,1969,kyr,51.16,84.00,663.79,670.69,514,,1,,,,107.9499236,0,5522.665983,,463903.9426,,,,698.8715446
616.00,1969,kyr,225.13,62.00,761.30,775.60,514,,1,,,,107.9499236,0,24302.73556,,1506769.605,,,,1979.206101
617.00,1969,kyr,577.68,54.00,495.24,516.32,514,,1,,,,107.9499236,0,62360.7555,,3367480.797,,,,6799.694687
618.00,1969,kyr,620.33,48.00,695.15,714.75,514,,1,,,,107.9499236,0,66964.71973,,3214306.547,,,,4623.903542
619.00,1969,kyr,1111.47,65.00,1056.21,1088.16,514,,1,,,,107.9499236,0,119982.7888,,7798881.273,,,,7383.83586
620.00,1969,kyr,481.02,81.00,1672.39,1688.99,514,,1,,,,107.9499236,0,51926.15636,,4206018.665,,,,2514.974776
621.00,1969,kyr,660.17,35.00,779.61,812.61,514,,1,,,,107.9499236,0,71264.8876,,2494271.066,,,,3199.38311
622.00,1969,kyr,151.70,54.00,332.05,341.35,514,,1,,,,107.9499236,0,16375.8747,,884297.2339,,,,2663.144809
623.00,1969,kyr,758.16,23.00,409.50,461.18,514,,1,,,,107.9499236,0,81843.73387,,1882405.879,,,,4596.839753
624.00,1969,kyr,568.79,27.00,369.09,421.86,514,,1,,,,107.9499236,0,61400.90179,,1657824.348,,,,4491.653386
625.00,1969,kyr,101.91,38.00,103.57,112.56,514,,1,,,,107.9499236,0,11001.44659,,418054.9703,,,,4036.448492
626.00,1969,kyr,652.70,43.00,243.58,284.00,514,,1,,,,107.9499236,0,70459.08215,,3029740.532,,,,12438.37972
627.00,1969,kyr,180.50,5.00,94.22,111.04,514,,1,,,,107.9499236,0,19484.48317,,97422.41587,,,,1033.988706
628.00,1969,kyr,75.14,5.00,143.13,156.85,514,,1,,,,107.9499236,0,8111.538297,,40557.69149,,,,283.3626178
631.00,1969,kyr,459.24,60.00,526.59,538.19,514,,1,,,,107.9499236,0,49575.31728,,2974519.037,,,,5648.643226
632.00,1969,kyr,189.82,33.00,419.80,429.60,514,,1,,,,107.9499236,0,20491.14502,,676207.7855,,,,1610.785578
633.00,1969,kyr,595.69,77.00,2260.74,2278.94,514,,1,,,,107.9499236,0,64304.65929,,4951458.766,,,,2190.193815
701.00,1969,kyr,241.78,10.00,45.98,67.46,514,,1,,,,107.9499236,0,26099.59277,,260995.9277,,,,5676.29247
702.00,1969,kyr,217.65,33.00,63.84,83.78,514,,1,,,,107.9499236,0,23495.38935,,775347.8486,,,,12145.17307
704.00,1969,kyr,344.26,10.00,61.59,104.80,514,,1,,,,107.9499236,0,37162.51785,,371625.1785,,,,6033.855797
709.00,1969,kyr,696.88,29.33,418.12,496.60,514,,1,,,,107.9499236,0,75228.4208,,2206700.343,,,,5277.672303
710.00,1969,kyr,1200.32,11.33,310.06,417.50,514,,1,,,,107.9499236,0,129574.4477,,1468510.408,,,,4736.213661
711.00,1969,kyr,59.26,49.00,52.12,55.96,514,,1,,,,107.9499236,0,6397.532277,,313479.0816,,,,6014.564113
713.00,1969,kyr,395.05,11.00,140.34,173.90,514,,1,,,,107.9499236,0,42645.19119,,469097.1031,,,,3342.575909
714.00,1969,kyr,140.73,14.00,134.14,148.51,514,,1,,,,107.9499236,0,15191.62957,,212682.8139,,,,1585.528656
716.00,1969,kyr,855.01,12.50,125.10,224.00,514,,1,,,,107.9499236,0,92297.72531,,1153721.566,,,,9222.394615
722.00,1969,kyr,97.60,2.00,46.68,59.23,514,,1,,,,107.9499236,0,10535.46275,,21070.9255,,,,451.3908634
723.00,1969,kyr,25.92,60.00,34.80,37.54,514,,1,,,,107.9499236,0,2797.702186,,167862.1312,,,,4823.624459
728.00,1969,kyr,190.52,44.00,249.26,271.66,514,,1,,,,107.9499236,0,20566.90562,,904943.8472,,,,3630.521733
