knr2017,AAR,ART,prod,nytidutmh,utmar,totareal,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
826.00,1949,hest,312.60,58.00,1900.86,1914.48,432,216,162,0.7,0.3,218.82,93.78,94.75732893,56.34304488,45.40840642,20734.79872,4258.400354,1202618.326,246987.2206,1449605.546,,762.6051083
827.00,1949,hest,286.90,58.00,737.59,749.69,432,216,162,0.7,0.3,200.83,86.07,94.75732893,56.34304488,45.40840642,19030.11437,3908.301541,1103746.633,226681.4894,1330428.123,,1803.750217
828.00,1949,hest,327.80,58.00,657.48,670.28,432,216,162,0.7,0.3,229.46,98.34,94.75732893,56.34304488,45.40840642,21743.0167,4465.462688,1261094.968,258996.8359,1520091.804,,2311.997025
829.00,1949,hest,268.90,58.00,617.65,627.14,432,216,162,0.7,0.3,188.23,80.67,94.75732893,56.34304488,45.40840642,17836.17202,3663.096146,1034497.977,212459.5765,1246957.554,,2018.874045
830.00,1949,hest,153.90,58.00,784.41,788.71,432,216,162,0.7,0.3,107.73,46.17,94.75732893,56.34304488,45.40840642,10208.20705,2096.506125,592076.0087,121597.3552,713673.3639,,909.8218583
831.00,1949,hest,172.90,36.00,1126.02,1132.62,432,216,162,0.7,0.3,121.03,51.87,94.75732893,56.34304488,45.40840642,11468.47952,2355.334041,412865.2627,84792.02548,497657.2882,,441.9613224
833.00,1949,hest,276.50,58.00,920.74,931.54,432,216,162,0.7,0.3,193.55,82.95,94.75732893,56.34304488,45.40840642,18340.28101,3766.627313,1063736.299,218464.3841,1282200.683,,1392.576279
834.00,1949,hest,322.10,58.00,2912.57,2929.17,432,216,162,0.7,0.3,225.47,96.63,94.75732893,56.34304488,45.40840642,21364.93495,4387.814313,1239166.227,254493.2301,1493659.457,,512.8321233
901.00,1949,hest,10.50,22.00,171.43,175.25,432,216,162,0.7,0.3,7.35,3.15,94.75732893,56.34304488,45.40840642,696.4663677,143.0364802,15322.26009,3146.802565,18469.06265,,107.735301
904.00,1949,hest,548.20,22.00,254.04,273.53,432,216,162,0.7,0.3,383.74,164.46,94.75732893,56.34304488,45.40840642,36362.1774,7467.86652,799967.9029,164293.0634,964260.9664,,3795.705268
906.00,1949,hest,612.80,22.00,235.13,253.79,432,216,162,0.7,0.3,428.96,183.84,94.75732893,56.34304488,45.40840642,40647.10382,8347.881437,894236.284,183653.3916,1077889.676,,4584.228621
911.00,1949,hest,230.90,30.00,308.84,314.64,432,216,162,0.7,0.3,161.63,69.27,94.75732893,56.34304488,45.40840642,15315.62708,3145.440313,459468.8123,94363.20939,553832.0217,,1793.265191
912.00,1949,hest,165.30,30.00,318.60,321.70,432,216,162,0.7,0.3,115.71,49.59,94.75732893,56.34304488,45.40840642,10964.37053,2251.802875,328931.1159,67554.08624,396485.2022,,1244.460773
914.00,1949,hest,423.70,22.00,198.56,204.47,432,216,162,0.7,0.3,296.59,127.11,94.75732893,56.34304488,45.40840642,28104.07619,5771.862541,618289.6761,126980.9759,745270.652,,3753.377579
919.00,1949,hest,280.30,30.00,601.90,608.80,432,216,162,0.7,0.3,196.21,84.09,94.75732893,56.34304488,45.40840642,18592.33551,3818.392896,557770.0653,114551.7869,672321.8522,,1116.999256
926.00,1949,hest,190.00,22.00,167.62,174.46,432,216,162,0.7,0.3,133,57.00,94.75732893,56.34304488,45.40840642,12602.72475,2588.279166,277259.9445,56942.14166,334202.0861,,1993.807935
928.00,1949,hest,236.60,30.00,621.70,632.70,432,216,162,0.7,0.3,165.62,70.98,94.75732893,56.34304488,45.40840642,15693.70882,3223.088688,470811.2645,96692.66064,567503.9252,,912.8260016
929.00,1949,hest,227.10,35.33,1079.87,1088.77,432,216,162,0.7,0.3,158.97,68.13,94.75732893,56.34304488,45.40840642,15063.57258,3093.67473,532246.2312,109309.8404,641556.0716,,594.1049123
935.00,1949,hest,207.10,38.00,242.48,246.18,432,216,162,0.7,0.3,144.97,62.13,94.75732893,56.34304488,45.40840642,13736.96998,2821.224291,522004.8591,107206.5231,629211.3821,,2594.900124
937.00,1949,hest,182.40,38.00,519.52,529.42,432,216,162,0.7,0.3,127.68,54.72,94.75732893,56.34304488,45.40840642,12098.61576,2484.748,459747.3988,94420.42398,554167.8228,,1066.69199
938.00,1949,hest,197.60,38.00,1178.77,1186.27,432,216,162,0.7,0.3,138.32,59.28,94.75732893,56.34304488,45.40840642,13106.83374,2691.810333,498059.682,102288.7926,600348.4747,,509.3007751
940.00,1949,hest,174.80,38.00,1160.72,1169.82,432,216,162,0.7,0.3,122.36,52.44,94.75732893,56.34304488,45.40840642,11594.50677,2381.216833,440591.2572,90486.23965,531077.4968,,457.5414371
941.00,1949,hest,61.80,38.00,1303.51,1305.41,432,216,162,0.7,0.3,43.26,18.54,94.75732893,56.34304488,45.40840642,4099.20205,841.8718551,155769.6779,31991.13049,187760.8084,,144.0424764
1001.00,1949,hest,349.60,45.00,251.81,260.07,432,216,162,0.7,0.3,244.72,104.88,94.75732893,56.34304488,45.40840642,23189.01354,4762.433666,1043505.609,214309.515,1257815.124,,4995.096001
1002.00,1949,hest,338.20,43.67,196.73,208.41,432,216,162,0.7,0.3,236.74,101.46,94.75732893,56.34304488,45.40840642,22432.85005,4607.136916,979567.7856,201178.312,1180746.098,,6001.860914
1003.00,1949,hest,506.40,45.00,219.00,250.88,432,216,162,0.7,0.3,354.48,151.92,94.75732893,56.34304488,45.40840642,33589.57796,6898.445104,1511531.008,310430.0297,1821961.038,,8319.456794
1004.00,1949,hest,198.60,44.00,467.01,479.90,432,216,162,0.7,0.3,139.02,59.58,94.75732893,56.34304488,45.40840642,13173.16387,2705.432855,579619.2102,119039.0456,698658.2558,,1496.024188
1014.00,1949,hest,257.50,41.00,352.10,364.56,432,216,162,0.7,0.3,180.25,77.25,94.75732893,56.34304488,45.40840642,17080.00854,3507.799396,700280.3501,143819.7752,844100.1254,,2397.33066
1017.00,1949,hest,239.40,41.00,197.24,206.90,432,216,162,0.7,0.3,167.58,71.82,94.75732893,56.34304488,45.40840642,15879.43318,3261.231749,651056.7605,133710.5017,784767.2622,,3978.742964
1018.00,1949,hest,142.50,45.00,136.34,141.54,432,216,162,0.7,0.3,99.75,42.75,94.75732893,56.34304488,45.40840642,9452.043561,1941.209375,425341.9602,87354.42186,512696.3821,,3760.425276
1021.00,1949,hest,249.90,41.00,366.30,380.40,432,216,162,0.7,0.3,174.93,74.97,94.75732893,56.34304488,45.40840642,16575.89955,3404.26823,679611.8816,139574.9974,819186.879,,2236.382416
1026.00,1949,hest,152.00,42.00,825.31,833.51,432,216,162,0.7,0.3,106.4,45.60,94.75732893,56.34304488,45.40840642,10082.1798,2070.623333,423451.5515,86966.17998,510417.7315,,618.45577
1027.00,1949,hest,309.70,41.00,227.36,238.56,432,216,162,0.7,0.3,216.79,92.91,94.75732893,56.34304488,45.40840642,20542.44134,4218.895041,842240.0949,172974.6967,1015214.792,,4465.230434
1029.00,1949,hest,349.60,43.67,283.98,298.28,432,216,162,0.7,0.3,244.72,104.88,94.75732893,56.34304488,45.40840642,23189.01354,4762.433666,1012586.924,207959.6034,1220546.528,,4298.001718
1032.00,1949,hest,357.20,42.33,356.29,373.30,432,216,162,0.7,0.3,250.04,107.16,94.75732893,56.34304488,45.40840642,23693.12253,4865.964832,1003008.854,205992.5112,1209001.365,,3393.307039
1034.00,1949,hest,224.20,41.50,409.89,424.59,432,216,162,0.7,0.3,156.94,67.26,94.75732893,56.34304488,45.40840642,14871.2152,3054.169416,617155.4309,126748.0308,743903.4617,,1814.885608
1037.00,1949,hest,416.10,42.67,893.40,916.17,432,216,162,0.7,0.3,291.27,124.83,94.75732893,56.34304488,45.40840642,27599.9672,5668.331374,1177598.6,241848.8053,1419447.406,,1588.815095
1046.00,1949,hest,287.90,41.67,1427.50,1439.60,432,216,162,0.7,0.3,201.53,86.37,94.75732893,56.34304488,45.40840642,19096.4445,3921.924063,795685.1875,163413.5026,959098.6901,,671.8729878
1101.00,1949,hest,624.20,44.00,346.15,393.52,432,216,162,0.7,0.3,436.94,187.26,94.75732893,56.34304488,45.40840642,41403.2673,8503.178187,1821743.761,374139.8402,2195883.602,,6343.734224
1102.00,1949,hest,1145.70,35.00,204.96,283.67,432,216,162,0.7,0.3,801.99,343.71,94.75732893,56.34304488,45.40840642,75994.43023,15607.32337,2659805.058,546256.318,3206061.376,,15642.37596
1103.00,1949,hest,1111.50,36.00,48.46,66.35,432,216,162,0.7,0.3,778.05,333.45,94.75732893,56.34304488,45.40840642,73725.93978,15141.43312,2654133.832,545091.5924,3199225.424,,66017.85853
1106.00,1949,hest,589.00,32.00,60.04,67.54,432,216,162,0.7,0.3,412.3,176.70,94.75732893,56.34304488,45.40840642,39068.44672,8023.665415,1250190.295,256757.2933,1506947.588,,25099.06043
1111.00,1949,hest,225.20,56.00,253.04,266.33,432,216,162,0.7,0.3,157.64,67.56,94.75732893,56.34304488,45.40840642,14937.54533,3067.791938,836502.5386,171796.3485,1008298.887,,3984.741097
1112.00,1949,hest,153.00,56.00,336.66,357.34,432,216,162,0.7,0.3,107.1,45.90,94.75732893,56.34304488,45.40840642,10148.50993,2084.245855,568316.556,116717.7679,685034.3239,,2034.79571
1114.00,1949,hest,424.70,56.00,535.97,586.37,432,216,162,0.7,0.3,297.29,127.41,94.75732893,56.34304488,45.40840642,28170.40632,5785.485062,1577542.754,323987.1635,1901529.917,,3547.829015
1119.00,1949,hest,1540.90,38.00,122.84,247.60,432,216,162,0.7,0.3,1078.63,462.27,94.75732893,56.34304488,45.40840642,102208.0977,20990.94404,3883907.713,797655.8734,4681563.586,,38111.06794
1120.00,1949,hest,1255.00,38.00,23.74,105.52,432,216,162,0.7,0.3,878.5,376.50,94.75732893,56.34304488,45.40840642,83244.31347,17096.26502,3163283.912,649658.0707,3812941.982,,160612.5519
1121.00,1949,hest,848.40,38.00,90.79,169.30,432,216,162,0.7,0.3,593.88,254.52,94.75732893,56.34304488,45.40840642,56274.48251,11557.3476,2138430.335,439179.2089,2577609.544,,28390.89706
1122.00,1949,hest,418.00,47.00,518.39,561.30,432,216,162,0.7,0.3,292.6,125.40,94.75732893,56.34304488,45.40840642,27725.99445,5694.214166,1303121.739,267628.0658,1570749.805,,3030.054215
1124.00,1949,hest,897.80,38.00,30.04,68.38,432,216,162,0.7,0.3,628.46,269.34,94.75732893,56.34304488,45.40840642,59551.19094,12230.30019,2262945.256,464751.4071,2727696.663,,90802.15256
1127.00,1949,hest,421.80,38.00,7.75,23.81,432,216,162,0.7,0.3,295.26,126.54,94.75732893,56.34304488,45.40840642,27978.04894,5745.979749,1063165.86,218347.2305,1281513.09,,165356.5278
1129.00,1949,hest,237.50,56.00,699.14,711.74,432,216,162,0.7,0.3,166.25,71.25,94.75732893,56.34304488,45.40840642,15753.40594,3235.348958,882190.7324,181179.5416,1063370.274,,1520.96901
1130.00,1949,hest,344.90,56.00,168.22,192.73,432,216,162,0.7,0.3,241.43,103.47,94.75732893,56.34304488,45.40840642,22877.26192,4698.407813,1281126.668,263110.8375,1544237.505,,9179.868656
1133.00,1949,hest,377.20,56.00,973.64,1008.44,432,216,162,0.7,0.3,264.04,113.16,94.75732893,56.34304488,45.40840642,25019.72513,5138.415271,1401104.607,287751.2552,1688855.863,,1734.579375
1134.00,1949,hest,465.50,50.00,1641.69,1673.19,432,216,162,0.7,0.3,325.85,139.65,94.75732893,56.34304488,45.40840642,30876.67563,6341.283957,1543833.782,317064.1979,1860897.979,,1133.525805
1135.00,1949,hest,146.30,56.00,498.83,507.30,432,216,162,0.7,0.3,102.41,43.89,94.75732893,56.34304488,45.40840642,9704.098056,1992.974958,543429.4911,111606.5976,655036.0888,,1313.144937
1141.00,1949,hest,590.90,48.00,63.86,104.46,432,216,162,0.7,0.3,413.63,177.27,94.75732893,56.34304488,45.40840642,39194.47397,8049.548207,1881334.75,386378.3139,2267713.064,,35510.69628
1142.00,1949,hest,521.60,56.00,25.52,64.92,432,216,162,0.7,0.3,365.12,156.48,94.75732893,56.34304488,45.40840642,34597.79594,7105.507437,1937476.573,397908.4165,2335384.989,,91511.95098
1144.00,1949,hest,39.00,56.00,3.13,5.73,432,216,162,0.7,0.3,27.3,11.70,94.75732893,56.34304488,45.40840642,2586.87508,531.2783552,144865.0045,29751.58789,174616.5924,,55788.04868
1145.00,1949,hest,88.40,32.00,37.15,44.95,432,216,162,0.7,0.3,61.88,26.52,94.75732893,56.34304488,45.40840642,5863.583514,1204.230938,187634.6725,38535.39003,226170.0625,,6088.023216
1146.00,1949,hest,476.90,44.00,341.25,392.75,432,216,162,0.7,0.3,333.83,143.07,94.75732893,56.34304488,45.40840642,31632.83912,6496.580707,1391844.921,285849.5511,1677694.472,,4916.320798
1149.00,1949,hest,975.70,32.00,166.71,217.41,432,216,162,0.7,0.3,682.99,292.71,94.75732893,56.34304488,45.40840642,64718.30809,13291.49464,2070985.859,425327.8286,2496313.687,,14973.98889
1151.00,1949,hest,28.50,32.00,5.14,6.14,432,216,162,0.7,0.3,19.95,8.55,94.75732893,56.34304488,45.40840642,1890.408712,388.2418749,60493.07879,12423.74,72916.81879,,14186.15152
1160.00,1949,hest,1317.70,53.80,505.29,610.19,432,216,162,0.7,0.3,922.39,395.31,94.75732893,56.34304488,45.40840642,87403.21263,17950.39714,4702292.84,965731.3663,5668024.206,,11217.36865
1201.00,1949,hest,1046.00,56.00,410.34,444.68,432,216,162,0.7,0.3,732.2,313.80,94.75732893,56.34304488,45.40840642,69381.31624,14249.15794,3885353.71,797952.8444,4683306.554,,11413.23428
1211.00,1949,hest,632.70,76.00,652.50,678.00,432,216,162,0.7,0.3,442.89,189.81,94.75732893,56.34304488,45.40840642,41967.07341,8618.969623,3189497.579,655041.6914,3844539.271,,5892.014208
1216.00,1949,hest,326.80,56.00,200.30,224.00,432,216,162,0.7,0.3,228.76,98.04,94.75732893,56.34304488,45.40840642,21676.68657,4451.840166,1213894.448,249303.0493,1463197.497,,7305.02994
1219.00,1949,hest,232.80,56.00,221.00,234.40,432,216,162,0.7,0.3,162.96,69.84,94.75732893,56.34304488,45.40840642,15441.65432,3171.323105,864732.6421,177594.0939,1042326.736,,4716.41057
1221.00,1949,hest,202.40,56.00,129.53,137.84,432,216,162,0.7,0.3,141.68,60.72,94.75732893,56.34304488,45.40840642,13425.21836,2757.198438,751812.2283,154403.1125,906215.3409,,6996.181123
1222.00,1949,hest,189.10,56.00,129.20,137.10,432,216,162,0.7,0.3,132.37,56.73,94.75732893,56.34304488,45.40840642,12543.02763,2576.018896,702409.5473,144257.0582,846666.6055,,6553.147102
1223.00,1949,hest,355.30,56.00,232.68,245.08,432,216,162,0.7,0.3,248.71,106.59,94.75732893,56.34304488,45.40840642,23567.09528,4840.082041,1319757.336,271044.5943,1590801.93,,6836.865781
1224.00,1949,hest,759.10,71.00,1052.75,1093.30,432,216,162,0.7,0.3,531.37,227.73,94.75732893,56.34304488,45.40840642,50351.20187,10340.85639,3574935.333,734200.804,4309136.137,,4093.218843
1227.00,1949,hest,104.50,76.00,191.90,196.90,432,216,162,0.7,0.3,73.15,31.35,94.75732893,56.34304488,45.40840642,6931.498611,1423.553541,526793.8945,108190.0691,634983.9636,,3308.931546
1228.00,1949,hest,131.10,76.00,1578.44,1583.65,432,216,162,0.7,0.3,91.77,39.33,94.75732893,56.34304488,45.40840642,8695.880076,1785.912625,660886.8858,135729.3595,796616.2453,,504.6857944
1231.00,1949,hest,311.60,76.00,1294.20,1307.80,432,216,162,0.7,0.3,218.12,93.48,94.75732893,56.34304488,45.40840642,20668.46859,4244.777832,1570803.613,322603.1153,1893406.728,,1462.993917
1232.00,1949,hest,91.20,76.00,1456.18,1459.28,432,216,162,0.7,0.3,63.84,27.36,94.75732893,56.34304488,45.40840642,6049.307879,1242.374,459747.3988,94420.42398,554167.8228,,380.5627208
1233.00,1949,hest,129.20,76.00,675.57,681.77,432,216,162,0.7,0.3,90.44,38.76,94.75732893,56.34304488,45.40840642,8569.852829,1760.029833,651308.815,133762.2673,785071.0823,,1162.086952
1234.00,1949,hest,120.70,76.00,200.24,205.04,432,216,162,0.7,0.3,84.49,36.21,94.75732893,56.34304488,45.40840642,8006.046722,1644.238397,608459.5508,124962.1181,733421.669,,3662.713089
1235.00,1949,hest,1287.30,76.00,1678.50,1739.31,432,216,162,0.7,0.3,901.11,386.19,94.75732893,56.34304488,45.40840642,85386.77667,17536.27248,6489395.027,1332756.708,7822151.735,,4660.203596
1238.00,1949,hest,308.80,76.00,560.40,583.76,432,216,162,0.7,0.3,216.16,92.64,94.75732893,56.34304488,45.40840642,20482.74422,4206.634771,1556688.561,319704.2426,1876392.803,,3348.309785
1241.00,1949,hest,329.70,69.33,338.58,354.98,432,216,162,0.7,0.3,230.79,98.91,94.75732893,56.34304488,45.40840642,21869.04394,4491.345479,1516253.713,311399.9532,1827653.667,,5397.996535
1242.00,1949,hest,124.50,76.00,251.88,255.68,432,216,162,0.7,0.3,87.15,37.35,94.75732893,56.34304488,45.40840642,8258.101216,1696.00398,627615.6925,128896.3025,756511.9949,,3003.461946
1243.00,1949,hest,255.60,56.00,123.08,133.27,432,216,162,0.7,0.3,178.92,76.68,94.75732893,56.34304488,45.40840642,16953.98129,3481.916605,949422.9524,194987.3299,1144410.282,,9298.101091
1244.00,1949,hest,89.30,56.00,106.36,111.76,432,216,162,0.7,0.3,62.51,26.79,94.75732893,56.34304488,45.40840642,5923.280632,1216.491208,331703.7154,68123.50765,399827.223,,3759.187881
1245.00,1949,hest,99.80,56.00,91.68,94.33,432,216,162,0.7,0.3,69.86,29.94,94.75732893,56.34304488,45.40840642,6619.746999,1359.527688,370705.832,76133.55055,446839.3825,,4873.902514
1246.00,1949,hest,281.20,56.00,135.25,141.25,432,216,162,0.7,0.3,196.84,84.36,94.75732893,56.34304488,45.40840642,18652.03263,3830.653166,1044513.827,214516.5773,1259030.404,,9308.912417
1247.00,1949,hest,108.30,56.00,88.75,93.12,432,216,162,0.7,0.3,75.81,32.49,94.75732893,56.34304488,45.40840642,7183.553106,1475.319125,402278.974,82617.87098,484896.8449,,5463.626422
1251.00,1949,hest,97.90,76.00,710.15,717.37,432,216,162,0.7,0.3,68.53,29.37,94.75732893,56.34304488,45.40840642,6493.719752,1333.644897,493522.7011,101357.0121,594879.7133,,837.6817761
1252.00,1949,hest,80.80,76.00,375.15,377.15,432,216,162,0.7,0.3,56.56,24.24,94.75732893,56.34304488,45.40840642,5359.474524,1100.699772,407320.0639,83653.18265,490973.2465,,1308.738495
1253.00,1949,hest,157.70,56.00,223.66,247.86,432,216,162,0.7,0.3,110.39,47.31,94.75732893,56.34304488,45.40840642,10460.26154,2148.271708,585774.6463,120303.2156,706077.8619,,3156.925073
1256.00,1949,hest,210.00,56.00,75.77,85.87,432,216,162,0.7,0.3,147,63.00,94.75732893,56.34304488,45.40840642,13929.32735,2860.729605,780042.3318,160200.8579,940243.1896,,12409.175
1259.00,1949,hest,20.00,56.00,60.71,64.21,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,74289.74588,15257.22456,89546.97044,,1474.995395
1260.00,1949,hest,358.20,56.00,79.22,105.72,432,216,162,0.7,0.3,250.74,107.46,94.75732893,56.34304488,45.40840642,23759.45266,4879.587354,1330529.349,273256.8918,1603786.241,,20244.71397
1263.00,1949,hest,1412.70,56.00,418.41,453.83,432,216,162,0.7,0.3,988.89,423.81,94.75732893,56.34304488,45.40840642,93704.57501,19244.53673,5247456.2,1077694.057,6325150.257,,15117.11063
1264.00,1949,hest,177.70,56.00,50.14,55.38,432,216,162,0.7,0.3,124.39,53.31,94.75732893,56.34304488,45.40840642,11786.86415,2420.722146,660064.3922,135560.4402,795624.8324,,15868.06606
1265.00,1949,hest,0.00,56.00,8.58,8.88,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1266.00,1949,hest,172.00,56.00,519.60,527.50,432,216,162,0.7,0.3,120.4,51.60,94.75732893,56.34304488,45.40840642,11408.7824,2343.073771,638891.8146,131212.1312,770103.9458,,1482.109211
1401.00,1949,hest,416.10,82.00,648.06,667.96,432,216,162,0.7,0.3,291.27,124.83,94.75732893,56.34304488,45.40840642,27599.9672,5668.331374,2263197.31,464803.1727,2728000.483,,4209.487521
1411.00,1949,hest,420.90,82.00,557.26,577.96,432,216,162,0.7,0.3,294.63,126.27,94.75732893,56.34304488,45.40840642,27918.35182,5733.719479,2289304.85,470164.9973,2759469.847,,4951.853438
1412.00,1949,hest,42.80,82.00,216.68,219.78,432,216,162,0.7,0.3,29.96,12.84,94.75732893,56.34304488,45.40840642,2838.929575,583.0439385,232792.2251,47809.60296,280601.8281,,1295.005668
1413.00,1949,hest,287.90,82.00,238.22,249.62,432,216,162,0.7,0.3,201.53,86.37,94.75732893,56.34304488,45.40840642,19096.4445,3921.924063,1565908.449,321597.7732,1887506.222,,7923.374285
1416.00,1949,hest,290.70,76.50,849.26,861.40,432,216,162,0.7,0.3,203.49,87.21,94.75732893,56.34304488,45.40840642,19282.16886,3960.067124,1475085.918,302945.135,1778031.053,,2093.623923
1417.00,1949,hest,439.90,71.00,770.90,793.10,432,216,162,0.7,0.3,307.93,131.97,94.75732893,56.34304488,45.40840642,29178.6243,5992.547396,2071682.325,425470.8651,2497153.19,,3239.269932
1418.00,1949,hest,268.90,71.00,413.50,423.80,432,216,162,0.7,0.3,188.23,80.67,94.75732893,56.34304488,45.40840642,17836.17202,3663.096146,1266368.214,260079.8264,1526448.04,,3691.530931
1419.00,1949,hest,251.80,71.00,178.44,183.20,432,216,162,0.7,0.3,176.26,75.54,94.75732893,56.34304488,45.40840642,16701.9268,3430.151021,1185836.803,243540.7225,1429377.525,,8010.409802
1420.00,1949,hest,460.80,71.00,714.47,734.80,432,216,162,0.7,0.3,322.56,138.24,94.75732893,56.34304488,45.40840642,30564.92402,6277.258104,2170109.605,445685.3254,2615794.931,,3661.168322
1421.00,1949,hest,153.00,71.00,1412.14,1419.44,432,216,162,0.7,0.3,107.1,45.90,94.75732893,56.34304488,45.40840642,10148.50993,2084.245855,720544.2049,147981.4557,868525.6606,,615.0421776
1422.00,1949,hest,153.00,71.00,1278.26,1291.20,432,216,162,0.7,0.3,107.1,45.90,94.75732893,56.34304488,45.40840642,10148.50993,2084.245855,720544.2049,147981.4557,868525.6606,,679.4593124
