knr2017,AAR,ART,prod,nytidutm,utmar,totareal,,VEKTCH,ANDAD,METOFF,,METBEITEANTALL,METBEITEOFF,TOTBAR
1234,2009,storf,50,35,200.24,205.04,,304,1,72.80399107,,3640.199553,127406.9844,636.2713962
1235,2009,storf,2375,35,1678.5,1739.31,,304,1,72.80399107,,172909.4788,6051831.757,3605.500004
1238,2009,storf,773,35,560.4,583.76,,304,1,72.80399107,,56277.4851,1969711.978,3514.832224
1241,2009,storf,310,35,338.58,354.98,,304,1,72.80399107,,22569.23723,789923.3031,2333.047738
1242,2009,storf,46,35,251.88,255.68,,304,1,72.80399107,,3348.983589,117214.4256,465.3582087
1243,2009,storf,148,35,123.08,133.27,,304,1,72.80399107,,10774.99068,377124.6737,3064.061373
1244,2009,storf,18,35,106.36,111.76,,304,1,72.80399107,,1310.471839,45866.51437,431.2383826
1245,2009,storf,18,35,91.68,94.33,,304,1,72.80399107,,1310.471839,45866.51437,500.2892056
1246,2009,storf,26,35,135.25,141.25,,304,1,72.80399107,,1892.903768,66251.63187,489.845707
1247,2009,storf,0,35,88.75,93.12,,304,1,72.80399107,,0,0,0
1251,2009,storf,208,35,710.15,717.37,,304,1,72.80399107,,15143.23014,530013.055,746.3395831
1252,2009,storf,32,35,375.15,377.15,,304,1,72.80399107,,2329.727714,81540.47,217.3543116
1253,2009,storf,547,35,223.66,247.86,,304,1,72.80399107,,39823.78311,1393832.409,6231.925284
1256,2009,storf,53,35,75.77,85.87,,304,1,72.80399107,,3858.611527,135051.4034,1782.386214
1259,2009,storf,38,35,60.71,64.21,,304,1,72.80399107,,2766.551661,96829.30812,1594.948248
1260,2009,storf,289,35,79.22,105.72,,304,1,72.80399107,,21040.35342,736412.3696,9295.788559
1263,2009,storf,789,35,418.41,453.83,,304,1,72.80399107,,57442.34895,2010482.213,4805.05297
1264,2009,storf,74,35,50.14,55.38,,304,1,72.80399107,,5387.495339,188562.3369,3760.71673
1265,2009,storf,0,35,8.58,8.88,,304,1,72.80399107,,0,0,0
1266,2009,storf,145,35,519.6,527.5,,304,1,72.80399107,,10556.5787,369480.2547,711.0859405
1401,2009,storf,521,35,648.06,667.96,,304,1,72.80399107,,37930.87935,1327580.777,2048.546087
1411,2009,storf,734,35,557.26,577.96,,304,1,72.80399107,,53438.12944,1870334.531,3356.305011
1412,2009,storf,36,35,216.68,219.78,,304,1,72.80399107,,2620.943678,91733.02874,423.3571568
1413,2009,storf,238,35,238.22,249.62,,304,1,72.80399107,,17327.34987,606457.2456,2545.786439
1416,2009,storf,478,35,849.26,861.4,,304,1,72.80399107,,34800.30773,1218010.771,1434.202447
1417,2009,storf,594,35,770.9,793.1,,304,1,72.80399107,,43245.57069,1513594.974,1963.412861
1418,2009,storf,161,35,413.5,423.8,,304,1,72.80399107,,11721.44256,410250.4897,992.1414502
1419,2009,storf,15,35,178.44,183.2,,304,1,72.80399107,,1092.059866,38222.09531,214.201386
1420,2009,storf,638,35,714.47,734.8,,304,1,72.80399107,,46448.9463,1625713.121,2275.411313
1421,2009,storf,74,35,1412.14,1419.44,,304,1,72.80399107,,5387.495339,188562.3369,133.529492
1422,2009,storf,182,35,1278.26,1291.2,,304,1,72.80399107,,13250.32637,463761.4231,362.8068023
1424,2009,storf,6,35,939.95,941.73,,304,1,72.80399107,,436.8239464,15288.83812,16.2655866
1426,2009,storf,1012,35,2598.83,2636.53,,304,1,72.80399107,,73677.63896,2578717.364,992.260888
1428,2009,storf,437,35,291.2,312.5,,304,1,72.80399107,,31815.3441,1113537.043,3823.959627
1429,2009,storf,488,35,372.5,393.6,,304,1,72.80399107,,35528.34764,1243492.167,3338.234007
1430,2009,storf,997,35,511.6,540.9,,304,1,72.80399107,,72585.57909,2540495.268,4965.78434
1431,2009,storf,855,35,592.68,619.98,,304,1,72.80399107,,62247.41236,2178659.433,3675.945591
1432,2009,storf,608,35,542.76,564.98,,304,1,72.80399107,,44264.82657,1549268.93,2854.427242
1433,2009,storf,515,35,334.17,353.57,,304,1,72.80399107,,37494.0554,1312291.939,3927.018999
1438,2009,storf,232,35,789.81,804.51,,304,1,72.80399107,,16890.52593,591168.4075,748.4944575
1439,2009,storf,46,35,154.31,162.09,,304,1,72.80399107,,3348.983589,117214.4256,759.6035618
1441,2009,storf,127,35,215.82,228.22,,304,1,72.80399107,,9246.106866,323613.7403,1499.461312
1443,2009,storf,971,35,391.29,417.5,,304,1,72.80399107,,70692.67533,2474243.636,6323.298925
1444,2009,storf,515,35,166.72,177,,304,1,72.80399107,,37494.0554,1312291.939,7871.232839
1445,2009,storf,1118,35,918.5,959.2,,304,1,72.80399107,,81394.86201,2848820.17,3101.600621
1449,2009,storf,1139,35,1286.88,1328.89,,304,1,72.80399107,,82923.74583,2902331.104,2255.323809
1502,2009,storf,334,35,339.64,355.3,,304,1,72.80399107,,24316.53302,851078.6556,2505.825744
1504,2009,storf,37,35,89.47,92.92,,304,1,72.80399107,,2693.747669,94281.16843,1053.774097
1505,2009,storf,48,35,61.23,63.93,,304,1,72.80399107,,3494.591571,122310.705,1997.561734
1511,2009,storf,207,35,342.9,366.4,,304,1,72.80399107,,15070.42615,527464.9153,1538.247055
1514,2009,storf,133,35,75.8,87.4,,304,1,72.80399107,,9682.930812,338902.5784,4471.010269
1515,2009,storf,144,35,112.24,119.54,,304,1,72.80399107,,10483.77471,366932.115,3269.174225
1516,2009,storf,89,35,88.42,94.4,,304,1,72.80399107,,6479.555205,226784.4322,2564.854469
1517,2009,storf,3,35,71.2,76.8,,304,1,72.80399107,,218.4119732,7644.419062,107.3654363
1519,2009,storf,399,35,504.19,526.39,,304,1,72.80399107,,29048.79244,1016707.735,2016.517058
1520,2009,storf,962,35,742.44,784.55,,304,1,72.80399107,,70037.43941,2451310.379,3301.694924
1523,2009,storf,82,35,121.41,127.11,,304,1,72.80399107,,5969.927268,208947.4544,1721.006955
1524,2009,storf,352,35,888.06,901.06,,304,1,72.80399107,,25627.00486,896945.17,1010.005146
1525,2009,storf,629,35,830.74,846.84,,304,1,72.80399107,,45793.71038,1602779.863,1929.339942
1526,2009,storf,157,35,241.52,246.22,,304,1,72.80399107,,11430.2266,400057.9309,1656.417402
1528,2009,storf,418,35,313.58,328.88,,304,1,72.80399107,,30432.06827,1065122.389,3396.652814
1529,2009,storf,78,35,105.32,111.02,,304,1,72.80399107,,5678.711303,198754.8956,1887.152446
1531,2009,storf,1,35,55.44,57.5,,304,1,72.80399107,,72.80399107,2548.139687,45.96211557
1532,2009,storf,199,35,27.96,39.22,,304,1,72.80399107,,14487.99422,507079.7978,18135.90121
1534,2009,storf,115,35,229.29,249.98,,304,1,72.80399107,,8372.458973,293036.064,1278.01502
1535,2009,storf,381,35,328.58,349.38,,304,1,72.80399107,,27738.3206,970841.2209,2954.657073
1539,2009,storf,809,35,1405.24,1442.95,,304,1,72.80399107,,58898.42877,2061445.007,1466.97006
1543,2009,storf,370,35,966.35,989.45,,304,1,72.80399107,,26937.47669,942811.6843,975.6420389
1545,2009,storf,69,35,88.43,93.53,,304,1,72.80399107,,5023.475384,175821.6384,1988.257813
1546,2009,storf,123,35,15.48,19.58,,304,1,72.80399107,,8954.890901,313421.1815,20246.84635
1547,2009,storf,210,35,49.14,58.44,,304,1,72.80399107,,15288.83812,535109.3343,10889.48584
1548,2009,storf,689,35,300.82,359.82,,304,1,72.80399107,,50161.94985,1755668.245,5836.274997
1551,2009,storf,247,35,126.35,146.05,,304,1,72.80399107,,17982.58579,629390.5028,4981.325705
1554,2009,storf,67,35,150.35,171.95,,304,1,72.80399107,,4877.867402,170725.3591,1135.519515
1557,2009,storf,981,35,346.4,372,,304,1,72.80399107,,71420.71524,2499725.033,7216.296286
1560,2009,storf,262,35,303.77,322.57,,304,1,72.80399107,,19074.64566,667612.5981,2197.756849
1563,2009,storf,445,35,1627.59,1651.6,,304,1,72.80399107,,32397.77603,1133922.161,696.6878396
1566,2009,storf,522,35,1279.02,1315.67,,304,1,72.80399107,,38003.68334,1330128.917,1039.959435
1567,2009,storf,541,35,595.48,621.07,,304,1,72.80399107,,39386.95917,1378543.571,2315.012378
1571,2009,storf,222,35,279.65,295.65,,304,1,72.80399107,,16162.48602,565687.0106,2022.839301
1573,2009,storf,279,35,250.9,265.4,,304,1,72.80399107,,20312.31351,710930.9728,2833.523208
1576,2009,storf,847,35,600.93,624.33,,304,1,72.80399107,,61664.98043,2158274.315,3591.556945
1601,2009,storf,229,35,252.63,321.35,,304,1,72.80399107,,16672.11395,583523.9884,2309.79689
1612,2009,storf,215,35,605.56,625.87,,304,1,72.80399107,,15652.85808,547850.0328,904.6998362
1613,2009,storf,114,35,477.3,490.7,,304,1,72.80399107,,8299.654982,290487.9244,608.6065878
1617,2009,storf,186,35,630.32,646.62,,304,1,72.80399107,,13541.54234,473953.9818,751.925977
1620,2009,storf,157,35,213.79,220.89,,304,1,72.80399107,,11430.2266,400057.9309,1871.265873
1621,2009,storf,230,35,27.2,70.49,,304,1,72.80399107,,16744.91795,586072.1281,21546.76942
1622,2009,storf,309,35,278.1,296.3,,304,1,72.80399107,,22496.43324,787375.1634,2831.266319
1624,2009,storf,720,35,529.9,586.5,,304,1,72.80399107,,52418.87357,1834660.575,3462.276986
1627,2009,storf,460,35,319.01,353.56,,304,1,72.80399107,,33489.83589,1172144.256,3674.318223
1630,2009,storf,367,35,868.37,897.97,,304,1,72.80399107,,26719.06472,935167.2653,1076.922585
1632,2009,storf,178,35,345.73,356.03,,304,1,72.80399107,,12959.11041,453568.8644,1311.916421
1633,2009,storf,266,35,361.3,369.6,,304,1,72.80399107,,19365.86162,677805.1568,1876.017594
1634,2009,storf,1038,35,2141.14,2203.15,,304,1,72.80399107,,75570.54273,2644968.995,1235.308759
1635,2009,storf,540,35,886.73,921.23,,304,1,72.80399107,,39314.15518,1375995.431,1551.763706
1636,2009,storf,227,35,581.08,613.18,,304,1,72.80399107,,16526.50597,578427.709,995.4355838
1638,2009,storf,319,35,516.77,562.41,,304,1,72.80399107,,23224.47315,812856.5603,1572.956171
1640,2009,storf,666,35,1732.98,1757.28,,304,1,72.80399107,,48487.45805,1697061.032,979.2732933
1644,2009,storf,335,35,1152.28,1171.18,,304,1,72.80399107,,24389.33701,853626.7953,740.8154227
1648,2009,storf,1825,35,1756.71,1809.41,,304,1,72.80399107,,132867.2837,4650354.929,2647.19557
1653,2009,storf,692,35,582.46,654.86,,304,1,72.80399107,,50380.36182,1763312.664,3027.354091
1657,2009,storf,171,35,180.33,212.93,,304,1,72.80399107,,12449.48247,435731.8865,2416.302814
1662,2009,storf,71,35,164.14,174.04,,304,1,72.80399107,,5169.083366,180917.9178,1102.217118
1663,2009,storf,164,35,150.27,165.42,,304,1,72.80399107,,11939.85454,417894.9087,2780.96033
1664,2009,storf,744,35,1108.78,1143.78,,304,1,72.80399107,,54166.16935,1895815.927,1709.82154
1665,2009,storf,205,35,1206.28,1214.68,,304,1,72.80399107,,14924.81817,522368.6359,433.040949
1702,2009,storf,2762,35,1260.49,1423.66,,304,1,72.80399107,,201084.6233,7037961.816,5583.512615
1703,2009,storf,188,35,729.65,749.95,,304,1,72.80399107,,13687.15032,479050.2612,656.5480178
1711,2009,storf,83,35,1181.45,1191.95,,304,1,72.80399107,,6042.731259,211495.5941,179.01358
1714,2009,storf,724,35,810.57,900.31,,304,1,72.80399107,,52710.08953,1844853.134,2275.994835
1717,2009,storf,119,35,50.22,73.92,,304,1,72.80399107,,8663.674937,303228.6228,6038.005233
1718,2009,storf,622,35,376.23,398.83,,304,1,72.80399107,,45284.08244,1584942.886,4212.696716
1719,2009,storf,954,35,486.82,621.11,,304,1,72.80399107,,69455.00748,2430925.262,4993.47862
1721,2009,storf,1548,35,1391.7,1478.88,,304,1,72.80399107,,112700.5782,3944520.236,2834.31791
1724,2009,storf,273,35,548.56,559.96,,304,1,72.80399107,,19875.48956,695642.1346,1268.124061
1725,2009,storf,705,35,708.46,736.96,,304,1,72.80399107,,51326.8137,1796438.48,2535.695
1736,2009,storf,511,35,2095.9,2132.7,,304,1,72.80399107,,37202.83944,1302099.38,621.2602606
1738,2009,storf,304,35,2627.35,2642.95,,304,1,72.80399107,,22132.41328,774634.465,294.8348964
1739,2009,storf,57,35,1330.6,1335.5,,304,1,72.80399107,,4149.827491,145243.9622,109.156743
1740,2009,storf,56,35,1348.56,1355.46,,304,1,72.80399107,,4077.0235,142695.8225,105.813477
1742,2009,storf,163,35,1081.09,1102.09,,304,1,72.80399107,,11867.05054,415346.769,384.1925918
1743,2009,storf,95,35,685.22,703.82,,304,1,72.80399107,,6916.379151,242073.2703,353.2781739
1744,2009,storf,344,35,646.34,690.94,,304,1,72.80399107,,25044.57293,876560.0525,1356.190322
1748,2009,storf,268,35,463.61,473.71,,304,1,72.80399107,,19511.46961,682901.4362,1473.008426
1749,2009,storf,256,35,423.84,433.34,,304,1,72.80399107,,18637.82171,652323.76,1539.080219
1750,2009,storf,411,35,287.23,302.73,,304,1,72.80399107,,29922.44033,1047285.412,3646.156082
1751,2009,storf,671,35,971.2,1011.8,,304,1,72.80399107,,48851.47801,1709801.73,1760.504253
1755,2009,storf,202,35,96.87,106.67,,304,1,72.80399107,,14706.4062,514724.2168,5313.556486
1756,2009,storf,862,35,287.79,349.49,,304,1,72.80399107,,62757.0403,2196496.411,7632.288858
1804,2009,storf,568,35,1284.88,1313.03,,304,1,72.80399107,,41352.66693,1447343.342,1126.442425
1805,2009,storf,133,35,1926.13,1931.7,,304,1,72.80399107,,9682.930812,338902.5784,175.9500026
1811,2009,storf,227,35,1195.58,1207.98,,304,1,72.80399107,,16526.50597,578427.709,483.8051063
1812,2009,storf,762,35,159.22,189.02,,304,1,72.80399107,,55476.64119,1941682.442,12194.96572
1813,2009,storf,1293,35,972.13,1002.1,,304,1,72.80399107,,94135.56045,3294744.616,3389.201666
1815,2009,storf,356,35,140.36,155.96,,304,1,72.80399107,,25918.22082,907137.7287,6462.936226
1816,2009,storf,70,35,509.29,516.49,,304,1,72.80399107,,5096.279375,178369.7781,350.2322412
1818,2009,storf,94,35,56.15,61.35,,304,1,72.80399107,,6843.57516,239525.1306,4265.808203
1820,2009,storf,996,35,188.16,212.5,,304,1,72.80399107,,72512.7751,2537947.129,13488.23942
1822,2009,storf,769,35,417.4,438.2,,304,1,72.80399107,,55986.26913,1959519.42,4694.584139
1824,2009,storf,589,35,1791.16,1821.8,,304,1,72.80399107,,42881.55074,1500854.276,837.9230643
1825,2009,storf,157,35,1896.23,1904.23,,304,1,72.80399107,,11430.2266,400057.9309,210.9754254
1826,2009,storf,364,35,2417.03,2434.4,,304,1,72.80399107,,26500.65275,927522.8462,383.744863
1827,2009,storf,650,35,169.7,187.3,,304,1,72.80399107,,47322.59419,1656290.797,9760.110765
1828,2009,storf,272,35,187.02,201.52,,304,1,72.80399107,,19802.68557,693093.995,3705.988637
1832,2009,storf,378,35,1439.4,1461.3,,304,1,72.80399107,,27519.90862,963196.8018,669.1654869
1833,2009,storf,684,35,4266.15,4294.54,,304,1,72.80399107,,49797.92989,1742927.546,408.5481163
1834,2009,storf,198,35,248.77,255.57,,304,1,72.80399107,,14415.19023,504531.6581,2028.104909
1835,2009,storf,0,35,14.84,15.04,,304,1,72.80399107,,0,0,0
1836,2009,storf,356,35,677.18,685.58,,304,1,72.80399107,,25918.22082,907137.7287,1339.581394
1837,2009,storf,464,35,802.78,819.98,,304,1,72.80399107,,33781.05186,1182336.815,1472.803028
1838,2009,storf,211,35,615.85,626.85,,304,1,72.80399107,,15361.64212,537657.474,873.033164
1839,2009,storf,41,35,1181.57,1193.67,,304,1,72.80399107,,2984.963634,104473.7272,88.41941415
1840,2009,storf,41,35,2083.3,2092.94,,304,1,72.80399107,,2984.963634,104473.7272,50.14819142
1841,2009,storf,135,35,1099.28,1115.18,,304,1,72.80399107,,9828.538794,343998.8578,312.931062
1845,2009,storf,32,35,1508.95,1512.55,,304,1,72.80399107,,2329.727714,81540.47,54.03788727
1848,2009,storf,445,35,946.32,975.82,,304,1,72.80399107,,32397.77603,1133922.161,1198.243893
1849,2009,storf,164,35,928.86,935.46,,304,1,72.80399107,,11939.85454,417894.9087,449.9008556
1850,2009,storf,0,35,1363.09,1365.19,,304,1,72.80399107,,0,0,0
1851,2009,storf,146,35,509.8,514.12,,304,1,72.80399107,,10629.3827,372028.3944,729.7536178
1852,2009,storf,143,35,308.02,312.02,,304,1,72.80399107,,10410.97072,364383.9753,1182.988037
1853,2009,storf,190,35,235.14,242,,304,1,72.80399107,,13832.7583,484146.5406,2058.971424
1854,2009,storf,356,35,839.66,848.53,,304,1,72.80399107,,25918.22082,907137.7287,1080.363157
1856,2009,storf,0,35,9.58,10.78,,304,1,72.80399107,,0,0,0
1857,2009,storf,0,35,17.58,17.68,,304,1,72.80399107,,0,0,0
1859,2009,storf,26,35,166.56,170.76,,304,1,72.80399107,,1892.903768,66251.63187,397.7643604
1860,2009,storf,220,35,369.58,404.34,,304,1,72.80399107,,16016.87803,560590.7312,1516.831894
1865,2009,storf,42,35,449.58,459.9,,304,1,72.80399107,,3057.767625,107021.8669,238.0485495
1866,2009,storf,491,35,533.7,552.3,,304,1,72.80399107,,35746.75961,1251136.586,2344.269414
1867,2009,storf,52,35,226.28,237.28,,304,1,72.80399107,,3785.807536,132503.2637,585.5721396
1868,2009,storf,43,35,302.55,307.9,,304,1,72.80399107,,3130.571616,109570.0066,362.1550374
1870,2009,storf,441,35,673.43,691.5,,304,1,72.80399107,,32106.56006,1123729.602,1668.665789
1871,2009,storf,226,35,608.4,625.41,,304,1,72.80399107,,16453.70198,575879.5693,946.5476156
1874,2009,storf,0,35,111.82,111.92,,304,1,72.80399107,,0,0,0
1902,2009,storf,129,35,2497.07,2519.83,,304,1,72.80399107,,9391.714848,328710.0197,131.6382879
1903,2009,storf,383,35,401.57,423.94,,304,1,72.80399107,,27883.92858,975937.5003,2430.304804
1911,2009,storf,174,35,496.7,511,,304,1,72.80399107,,12667.89445,443376.3056,892.644062
1913,2009,storf,226,35,455.28,465.38,,304,1,72.80399107,,16453.70198,575879.5693,1264.890989
1917,2009,storf,87,35,230.14,236.14,,304,1,72.80399107,,6333.947223,221688.1528,963.2751925
1919,2009,storf,85,35,303.55,306.75,,304,1,72.80399107,,6188.339241,216591.8734,713.5294792
1920,2009,storf,56,35,295.82,299.22,,304,1,72.80399107,,4077.0235,142695.8225,482.3738168
1922,2009,storf,482,35,2530.05,2543.29,,304,1,72.80399107,,35091.52369,1228203.329,485.4462676
1923,2009,storf,139,35,430.08,438.88,,304,1,72.80399107,,10119.75476,354191.4165,823.5477505
1924,2009,storf,634,35,3186.18,3216.48,,304,1,72.80399107,,46157.73034,1615520.562,507.0399544
1925,2009,storf,55,35,339.81,345.38,,304,1,72.80399107,,4004.219509,140147.6828,412.4295424
1926,2009,storf,81,35,272.76,279.16,,304,1,72.80399107,,5897.123276,206399.3147,756.7066823
1927,2009,storf,126,35,494.83,500.53,,304,1,72.80399107,,9173.302874,321065.6006,648.840209
1928,2009,storf,0,35,238.05,238.65,,304,1,72.80399107,,0,0,0
1929,2009,storf,0,35,270.75,270.95,,304,1,72.80399107,,0,0,0
1931,2009,storf,329,35,841.11,856.89,,304,1,72.80399107,,23952.51306,838337.9571,996.704304
1933,2009,storf,722,35,1392.92,1442.09,,304,1,72.80399107,,52564.48155,1839756.854,1320.79147
1936,2009,storf,23,35,1000.03,1003.63,,304,1,72.80399107,,1674.491795,58607.21281,58.60545465
1938,2009,storf,138,35,782.92,796.8,,304,1,72.80399107,,10046.95077,351643.2769,449.1433056
1939,2009,storf,53,35,1478,1484.2,,304,1,72.80399107,,3858.611527,135051.4034,91.37442722
1940,2009,storf,162,35,953.7,965.6,,304,1,72.80399107,,11794.24655,412798.6294,432.8390787
1941,2009,storf,6,35,464.51,465.3,,304,1,72.80399107,,436.8239464,15288.83812,32.91390524
1942,2009,storf,277,35,3336.36,3354,,304,1,72.80399107,,20166.70553,705834.6934,211.5583131
1943,2009,storf,8,35,2046.2,2051,,304,1,72.80399107,,582.4319285,20385.1175,9.962426693
2002,2009,storf,0,35,582.85,584.2,,304,1,72.80399107,,0,0,0
2003,2009,storf,31,35,1228.12,1236.5,,304,1,72.80399107,,2256.923723,78992.33031,64.31971657
2004,2009,storf,5,35,818.85,820.4,,304,1,72.80399107,,364.0199553,12740.69844,15.55925803
2011,2009,storf,13,35,8991.71,8995.3,,304,1,72.80399107,,946.4518839,33125.81594,3.684039625
2012,2009,storf,218,35,3609.01,3639.8,,304,1,72.80399107,,15871.27005,555494.4518,153.9187899
2014,2009,storf,0,35,672.43,673.1,,304,1,72.80399107,,0,0,0
2015,2009,storf,0,35,539.3,539.4,,304,1,72.80399107,,0,0,0
2017,2009,storf,0,35,1741.9,1743.9,,304,1,72.80399107,,0,0,0
2018,2009,storf,0,35,1073.2,1073.4,,304,1,72.80399107,,0,0,0
2019,2009,storf,0,35,893,893.2,,304,1,72.80399107,,0,0,0
2020,2009,storf,63,35,4637.36,4645.9,,304,1,72.80399107,,4586.651437,160532.8003,34.61728231
2021,2009,storf,53,35,5206.43,5217,,304,1,72.80399107,,3858.611527,135051.4034,25.93934873
2022,2009,storf,20,35,3246.1,3247.9,,304,1,72.80399107,,1456.079821,50962.79375,15.69969925
2023,2009,storf,0,35,1355.93,1356.6,,304,1,72.80399107,,0,0,0
2024,2009,storf,0,35,1082.4,1082.5,,304,1,72.80399107,,0,0,0
2025,2009,storf,292,35,3827.2,3853.4,,304,1,72.80399107,,21258.76539,744056.7887,194.4128315
2027,2009,storf,36,35,1372.9,1375.6,,304,1,72.80399107,,2620.943678,91733.02874,66.81697774
2028,2009,storf,0,35,1415.33,1415.5,,304,1,72.80399107,,0,0,0
2030,2009,storf,129,35,3476.36,3485.1,,304,1,72.80399107,,9391.714848,328710.0197,94.5558054
101,2015,storf,192,35,535.04,596.72,,304,1,72.80399107,,13978.36628,489242.82,914.404194
104,2015,storf,13,35,50.12,57.78,,304,1,72.80399107,,946.4518839,33125.81594,660.9300865
105,2015,storf,327,35,288.05,370.26,,304,1,72.80399107,,23806.90508,833241.6778,2892.698065
106,2015,storf,25,35,210.44,281.97,,304,1,72.80399107,,1820.099777,63703.49218,302.7157013
