knr2017,kommune,aar,utmarea,tamrein,villrein,antrein,LANDKAT,ALTREG,reg,endelig tamsum,Tamsommer,Tamaar,Maleper,Femaleper,Chper,Beitedager,Maleandelt,Femaleandt,Chandelt,Maleandxmet,Femandmet,Chandmet,Maleandxbdg,Feandxbdg,Chandxbdg,Sumtam,Malekg,Femalekg,Chkg,Metmale,Metfemale,Metch,Sumsamisk,Korrsvenskrein,Endelig samisk,TOTBAR,,,,,,
1635.00,Rennebu,1999.00,886.73,215.43,364.74,580.17,CNorway,mountain,3.00,215.43,269.2892957,233.3840563,10,65,25,365,23.33840563,151.6996366,58.34601408,738.0251875,3392.266414,1013.725982,269379.1934,1238177.241,370009.9835,1877566.418,100,63,45,31.6227766,22.36173065,17.37438278,1877566.418,0,1877566.418,2117.404867,,,,,,
1636.00,Meldal,1999.00,581.08,141.17,0.00,141.17,CNorway,inlandlow,2.00,141.17,176.4670463,152.9381068,10,65,25,365,15.29381068,99.40976942,38.2345267,483.6327585,2222.974488,664.3013023,176525.9569,811385.6881,242469.9753,1230381.62,100,63,45,31.6227766,22.36173065,17.37438278,1230381.62,0,1230381.62,2117.404867,,,,,,
1638.00,Orkdal,1999.00,516.77,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1640.00,Røros,1999.00,1732.98,1932.76,0.00,1932.76,CNorway,mountain,3.00,1932.76,2415.952689,2093.825664,10,65,25,365,209.3825664,1360.986681,523.4564159,6621.258121,30434.01759,9094.732139,2416759.214,11108416.42,3319577.231,16844752.87,100,63,45,31.6227766,22.36173065,17.37438278,16844752.87,0,16844752.87,9720.10806,,,,,,
1644.00,Holtålen,1999.00,1152.28,640.82,281.39,922.20,CNorway,mountain,3.00,640.82,801.0199321,694.2172745,10,65,25,365,69.42172745,451.2412284,173.5543186,2195.307778,10090.53481,3015.399165,801287.3391,3683045.205,1100620.695,5584953.239,100,63,45,31.6227766,22.36173065,17.37438278,5584953.239,0,5584953.239,4846.871628,,,,,,
1648.00,Midtre Gauldal,1999.00,1756.71,426.79,428.99,855.78,CNorway,mountain,3.00,426.79,533.4918168,462.3595746,10,65,25,365,46.23595746,300.5337235,115.5898936,1462.109354,6720.454177,2008.303058,533669.9141,2452965.774,733030.616,3719666.305,100,63,45,31.6227766,22.36173065,17.37438278,3719666.305,0,3719666.305,2117.404867,,,,,,
1653.00,Melhus,1999.00,582.46,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1657.00,Skaun,1999.00,180.33,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1662.00,Klæbu,1999.00,164.14,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1663.00,Malvik,1999.00,150.27,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1664.00,Selbu,1999.00,1108.78,1236.60,0.00,1236.60,CNorway,inlandlow,2.00,1236.60,1545.75357,1339.653094,10,65,25,365,133.9653094,870.7745113,334.9132736,4236.355053,19472.02508,5818.911413,1546269.594,7107289.155,2123902.666,10777461.41,100,63,45,31.6227766,22.36173065,17.37438278,10777461.41,0,10777461.41,9720.10806,,,,,,
1665.00,Tydal,1999.00,1206.28,1345.34,0.00,1345.34,CNorway,mountain,3.00,1345.34,1681.678617,1457.454801,10,65,25,365,145.7454801,947.3456209,364.3637003,4608.876759,21184.28761,6330.594401,1682240.017,7732264.977,2310666.956,11725171.95,100,63,45,31.6227766,22.36173065,17.37438278,11725171.95,0,11725171.95,9720.10806,,,,,,
1702.00,Steinkjer,1999.00,1260.49,1291.65,0.00,1291.65,CNorway,inlandlow,2.00,1291.65,1614.556284,1399.282113,10,65,25,365,139.9282113,909.5333733,349.8205282,4424.918565,20338.74031,6077.915761,1615095.276,7423640.214,2218439.253,11257174.74,100,63,45,31.6227766,22.36173065,17.37438278,11257174.74,0,11257174.74,8930.792583,,,,,,
1703.00,Namsos,1999.00,729.65,526.64,0.00,526.64,CNorway,coast,2.00,526.64,658.2961244,570.5233078,10,65,25,365,57.05233078,370.8401501,142.6308269,1804.153111,8292.627551,2478.122583,658515.8854,3026809.056,904514.743,4589839.684,100,63,45,31.6227766,22.36173065,17.37438278,4589839.684,0,4589839.684,6290.4676,,,,,,
1711.00,Meråker,1999.00,1181.45,1409.68,0.00,1409.68,CNorway,mountain,3.00,1409.68,1762.094013,1527.148145,10,65,25,365,152.7148145,992.6462942,381.7870362,4829.266462,22197.28906,6633.314108,1762682.259,8102010.509,2421159.649,12285852.42,100,63,45,31.6227766,22.36173065,17.37438278,12285852.42,0,12285852.42,10398.96095,,,,,,
1714.00,Stjørdal,1999.00,810.57,967.15,0.00,967.15,CNorway,inlandlow,2.00,967.15,1208.93863,1047.746813,10,65,25,365,104.7746813,681.0354282,261.9367032,3313.266339,15229.13081,4550.988545,1209342.214,5558632.746,1661110.819,8429085.779,100,63,45,31.6227766,22.36173065,17.37438278,8429085.779,0,8429085.779,10398.96095,,,,,,
1717.00,Frosta,1999.00,50.22,0.00,0.00,0.00,CNorway,inlandlow,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1718.00,Leksvik,1999.00,376.23,91.28,0.00,91.28,CNorway,inlandlow,2.00,91.28,114.1047264,98.89076284,10,65,25,365,9.889076284,64.27899585,24.72269071,312.7200501,1437.389592,429.5414917,114142.8183,524647.201,156782.6445,795572.6638,100,63,45,31.6227766,22.36173065,17.37438278,795572.6638,0,795572.6638,2114.591244,,,,,,
1719.00,Levanger,1999.00,486.82,308.65,0.00,308.65,CNorway,inlandlow,2.00,308.65,385.8170565,334.3747823,10,65,25,365,33.43747823,217.3436085,83.59369558,1057.385904,4860.179233,1452.388865,385945.8551,1773965.42,530121.9357,2690033.211,100,63,45,31.6227766,22.36173065,17.37438278,2690033.211,0,2690033.211,5525.72452,,,,,,
1721.00,Verdal,1999.00,1391.70,1617.48,0.00,1617.48,CNorway,inlandlow,2.00,1617.48,2021.848637,1752.268818,10,65,25,365,175.2268818,1138.974732,438.0672046,5541.160539,25469.44618,7611.147296,2022523.597,9296347.854,2778068.763,14096940.21,100,63,45,31.6227766,22.36173065,17.37438278,14096940.21,0,14096940.21,10129.29526,,,,,,
1724.00,Verran,1999.00,548.56,133.10,0.00,133.10,CNorway,inlandlow,2.00,133.10,166.3697437,144.1871112,10,65,25,365,14.41871112,93.72162231,36.04677781,455.9596808,2095.777674,626.2905157,166425.2835,764958.8512,228596.0382,1159980.173,100,63,45,31.6227766,22.36173065,17.37438278,1159980.173,0,1159980.173,2114.591244,,,,,,
1725.00,Namdalseid,1999.00,708.46,351.75,0.00,351.75,CNorway,mountain,3.00,351.75,439.6917096,381.0661483,10,65,25,365,38.10661483,247.6929964,95.26653708,1205.036968,5538.84407,1655.197281,439838.4933,2021678.086,604147.0077,3065663.587,100,63,45,31.6227766,22.36173065,17.37438278,3065663.587,0,3065663.587,4327.221842,,,,,,
1736.00,Snåsa,1999.00,2095.90,2342.23,0.00,2342.23,CNorway,inlandlow,2.00,2342.23,2927.78277,2537.411734,10,65,25,365,253.7411734,1649.317627,634.3529335,8024.000441,36881.59654,11021.49068,2928760.161,13461782.74,4022844.099,20413387,100,63,45,31.6227766,22.36173065,17.37438278,20413387,0,20413387,9739.676032,,,,,,
1738.00,Lierne,1999.00,2627.35,1548.34,0.00,1548.34,CNorway,mountain,3.00,1548.34,1935.42181,1677.365569,10,65,25,365,167.7365569,1090.28762,419.3413921,5304.295666,24380.71808,7285.797862,1936067.918,8898962.1,2659316.22,13494346.24,100,63,45,31.6227766,22.36173065,17.37438278,13494346.24,0,13494346.24,5136.105292,,,,,,
1739.00,Røyrvik,1999.00,1330.60,514.86,0.00,514.86,CNorway,mountain,3.00,514.86,643.580557,557.7698161,10,65,25,365,55.77698161,362.5503804,139.442454,1763.823029,8107.253955,2422.726572,643795.4055,2959147.694,884295.1987,4487238.298,100,63,45,31.6227766,22.36173065,17.37438278,4487238.298,3064470.423,7551708.721,5675.416144,,,,,,
1740.00,Namsskogan,1999.00,1348.56,1073.15,0.00,1073.15,CNorway,inlandlow,2.00,1073.15,1341.442434,1162.583443,10,65,25,365,116.2583443,755.6792377,290.6458606,3676.411649,16898.29557,5049.792436,1341890.252,6167877.884,1843174.239,9352942.375,100,63,45,31.6227766,22.36173065,17.37438278,9352942.375,0,9352942.375,6935.503333,,,,,,
1742.00,Grong,1999.00,1081.09,880.63,0.00,880.63,CNorway,inlandlow,2.00,880.63,1100.789513,954.0175781,10,65,25,365,95.40175781,620.1114258,238.5043945,3016.868475,13866.76468,4143.866645,1101156.993,5061369.107,1512511.325,7675037.426,100,63,45,31.6227766,22.36173065,17.37438278,7675037.426,0,7675037.426,7099.351049,,,,,,
1743.00,Høylandet,1999.00,685.22,154.35,0.00,154.35,CNorway,inlandlow,2.00,154.35,192.9427569,167.217056,10,65,25,365,16.7217056,108.6910864,41.80426401,528.7867607,2430.520799,726.3232846,193007.1676,887140.0915,265107.9989,1345255.258,100,63,45,31.6227766,22.36173065,17.37438278,1345255.258,0,1345255.258,1963.245758,,,,,,
1744.00,Overhalla,1999.00,646.34,309.69,0.00,309.69,CNorway,inlandlow,2.00,309.69,387.1082675,335.4938318,10,65,25,365,33.54938318,218.0709907,83.87345795,1060.924649,4876.444757,1457.249564,387237.4971,1779902.336,531896.0907,2699035.924,100,63,45,31.6227766,22.36173065,17.37438278,2699035.924,0,2699035.924,4175.876356,,,,,,
1748.00,Fosnes,1999.00,463.61,104.43,0.00,104.43,CNorway,mountain,3.00,104.43,130.5422952,113.1366559,10,65,25,365,11.31366559,73.53882632,28.28416397,357.7695194,1644.455427,491.4198914,130585.8746,600226.2308,179368.2604,910180.3657,100,63,45,31.6227766,22.36173065,17.37438278,910180.3657,0,910180.3657,1963.245758,,,,,,
1749.00,Flatanger,1999.00,423.84,102.84,0.00,102.84,CNorway,mountain,3.00,102.84,128.5441013,111.4048878,10,65,25,365,11.14048878,72.41317705,27.85122194,352.2931878,1619.283961,483.8977909,128587.0135,591038.6457,176622.6937,896248.3529,100,63,45,31.6227766,22.36173065,17.37438278,896248.3529,0,896248.3529,2114.591244,,,,,,
1750.00,Vikna,1999.00,287.23,64.70,0.00,64.70,CNorway,coast,2.00,64.70,80.87759855,70.09391874,10,65,25,365,7.009391874,45.56104718,17.52347969,221.6564334,1018.823865,304.4596437,80904.59817,371870.7109,111127.7699,563903.079,100,63,45,31.6227766,22.36173065,17.37438278,563903.079,0,563903.079,1963.245758,,,,,,
1751.00,Nærøy,1999.00,971.20,526.29,0.00,526.29,CNorway,coast,2.00,526.29,657.8679036,570.1521831,10,65,25,365,57.01521831,370.598919,142.5380458,1802.979512,8287.233208,2476.510568,658087.5218,3024840.121,903926.3574,4586854,100,63,45,31.6227766,22.36173065,17.37438278,4586854,0,4586854,4722.872735,,,,,,
1755.00,Leka,1999.00,96.87,30.67,0.00,30.67,CNorway,coast,2.00,30.67,38.34100241,33.22886876,10,65,25,365,3.322886876,21.59876469,8.307217189,105.0789093,482.9857585,144.3327713,38353.80191,176289.8018,52681.46152,267325.0653,100,63,45,31.6227766,22.36173065,17.37438278,267325.0653,0,267325.0653,2759.626977,,,,,,
1756.00,Inderøy,1999.00,287.79,69.83,0.00,69.83,CNorway,inlandlow,2.00,69.83,87.28224543,75.64461271,10,65,25,365,7.564461271,49.16899826,18.91115318,239.2092689,1099.503896,328.5696141,87311.38314,401318.9219,119927.9091,608558.2141,100,63,45,31.6227766,22.36173065,17.37438278,608558.2141,0,608558.2141,2114.591244,,,,,,
1804.00,Bodø,1999.00,1284.88,406.93,0.00,406.93,NNorway,mountain,3.00,406.93,508.6642752,440.8423718,10,65,25,365,44.08423718,286.5475417,110.210593,1394.065984,6407.698946,1914.841028,508834.0842,2338810.115,698916.9754,3546561.175,100,63,45,31.6227766,22.36173065,17.37438278,3546561.175,0,3546561.175,2760.22755,,,,,,
1805.00,Narvik,1999.00,1926.13,617.09,0.00,617.09,NNorway,mountain,3.00,617.09,771.3638423,668.51533,10,65,25,365,66.851533,434.5349645,167.1288325,2114.031094,9716.953835,2903.760309,771621.3491,3546688.15,1059872.513,5378182.012,100,63,45,31.6227766,22.36173065,17.37438278,5378182.012,7123899.8,12502081.81,6490.777783,,,,,,
1811.00,Bindal,1999.00,1195.58,814.75,0.00,814.75,NNorway,mountain,3.00,814.75,1018.440964,882.648835,10,65,25,365,88.2648835,573.7217428,220.6622088,2791.180693,12829.41108,3833.86968,1018780.953,4682735.045,1399362.433,7100878.431,100,63,45,31.6227766,22.36173065,17.37438278,7100878.431,0,7100878.431,5939.275022,,,,,,
1812.00,Sømna,1999.00,159.22,22.22,0.00,22.22,NNorway,coast,2.00,22.22,27.77785006,24.07413672,10,65,25,365,2.407413672,15.64818887,6.01853418,76.12910473,349.9205846,104.5683166,27787.12323,127721.0134,38167.43556,193675.5722,100,63,45,31.6227766,22.36173065,17.37438278,193675.5722,0,193675.5722,1216.402287,,,,,,
1813.00,Brønnøy,1999.00,972.13,443.49,0.00,443.49,NNorway,mountain,3.00,443.49,554.3674207,480.4517646,10,65,25,365,48.04517646,312.293647,120.1129412,1519.321882,6983.426419,2086.888216,554552.4869,2548950.643,761714.199,3865217.329,100,63,45,31.6227766,22.36173065,17.37438278,3865217.329,0,3865217.329,3976.029264,,,,,,
1815.00,Vega,1999.00,140.36,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1816.00,Vevelstad,1999.00,509.29,71.08,0.00,71.08,NNorway,mountain,3.00,71.08,88.85178531,77.0048806,10,65,25,365,7.70048806,50.05317239,19.25122015,243.5108136,1119.275559,334.4780679,88881.44698,408535.5792,122084.4948,619501.5209,100,63,45,31.6227766,22.36173065,17.37438278,619501.5209,0,619501.5209,1216.402287,,,,,,
1818.00,Herøy,1999.00,56.15,12.61,0.00,12.61,NNorway,coast,2.00,12.61,15.75860974,13.65746177,10,65,25,365,1.365746177,8.877350153,3.414365443,43.18868626,198.512913,59.32249216,15763.87049,72457.21325,21652.70964,109873.7934,100,63,45,31.6227766,22.36173065,17.37438278,109873.7934,0,109873.7934,1956.790621,,,,,,
1820.00,Alstahaug,1999.00,188.16,68.51,0.00,68.51,NNorway,mountain,3.00,68.51,85.63426235,74.2163607,10,65,25,365,7.42163607,48.24063446,18.55409018,234.6927395,1078.744074,322.3658648,85662.8499,393741.5871,117663.5407,597067.9777,100,63,45,31.6227766,22.36173065,17.37438278,597067.9777,0,597067.9777,3173.192908,,,,,,
1822.00,Leirfjord,1999.00,417.40,93.72,0.00,93.72,NNorway,mountain,3.00,93.72,117.1441443,101.5249251,10,65,25,365,10.15249251,65.99120131,25.38123127,321.0500026,1475.677469,440.9832276,117183.2509,538622.2763,160958.8781,816764.4053,100,63,45,31.6227766,22.36173065,17.37438278,816764.4053,0,816764.4053,1956.790621,,,,,,
1824.00,Vefsn,1999.00,1791.16,652.15,0.00,652.15,NNorway,mountain,3.00,652.15,815.1821075,706.4911598,10,65,25,365,70.64911598,459.2192539,176.62279,2234.121212,10268.93727,3068.71196,815454.2423,3748162.102,1120079.866,5683696.21,100,63,45,31.6227766,22.36173065,17.37438278,5683696.21,0,5683696.21,3173.192908,,,,,,
1825.00,Grane,1999.00,1896.23,2025.96,0.00,2025.96,NNorway,mountain,3.00,2025.96,2532.444297,2194.785058,10,65,25,365,219.4785058,1426.610287,548.6962644,6940.519756,31901.47499,9533.258927,2533289.711,11644038.37,3479639.508,17656967.59,100,63,45,31.6227766,22.36173065,17.37438278,17656967.59,0,17656967.59,9311.617047,,,,,,
1826.00,Hattfjelldal,1999.00,2417.03,1272.59,0.00,1272.59,NNorway,mountain,3.00,1272.59,1590.741758,1378.642857,10,65,25,365,137.8642857,896.1178569,344.6607142,4359.651507,20038.74615,5988.267177,1591272.8,7314142.344,2185717.52,11091132.66,100,63,45,31.6227766,22.36173065,17.37438278,11091132.66,5566599.239,16657731.9,6891.818431,,,,,,
1827.00,Dønna,1999.00,169.70,38.10,0.00,38.10,NNorway,coast,2.00,38.10,47.62664421,41.27642499,10,65,25,365,4.127642499,26.82967624,10.31910625,130.5275166,599.9579936,179.2881019,47642.54357,218984.6677,65440.15718,332067.3684,100,63,45,31.6227766,22.36173065,17.37438278,332067.3684,0,332067.3684,1956.790621,,,,,,
1828.00,Nesna,1999.00,187.02,25.71,0.00,25.71,NNorway,mountain,3.00,25.71,32.14363707,27.85781879,10,65,25,365,2.785781879,18.10758222,6.964454698,88.09415803,404.9168763,121.0031018,32154.36768,147794.6598,44166.13215,224115.1597,100,63,45,31.6227766,22.36173065,17.37438278,224115.1597,0,224115.1597,1198.348624,,,,,,
1832.00,Hemnes,1999.00,1439.40,524.07,0.00,524.07,NNorway,mountain,3.00,524.07,655.0911842,567.745693,10,65,25,365,56.7745693,369.0347004,141.9364232,1795.369522,8252.254573,2466.057748,655309.8754,3012072.919,900111.078,4567493.872,100,63,45,31.6227766,22.36173065,17.37438278,4567493.872,3315044.887,7882538.76,5476.267028,,,,,,
1833.00,Rana,1999.00,4266.15,2241.93,0.00,2241.93,NNorway,mountain,3.00,2241.93,2802.418132,2428.762381,10,65,25,365,242.8762381,1578.695548,607.1905952,7680.421019,35302.36462,10549.56182,2803353.672,12885363.09,3850590.065,19539306.82,100,63,45,31.6227766,22.36173065,17.37438278,19539306.82,15779659.98,35318966.81,8278.885367,,,,,,
1834.00,Lurøy,1999.00,248.77,34.21,0.00,34.21,NNorway,mountain,3.00,34.21,42.75677785,37.05587414,10,65,25,365,3.705587414,24.08631819,9.263968534,117.180963,538.6117598,160.9557354,42771.05148,196593.2923,58748.84341,298113.1872,100,63,45,31.6227766,22.36173065,17.37438278,298113.1872,0,298113.1872,1198.348624,,,,,,
1835.00,Træna,1999.00,14.84,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1836.00,Rødøy,1999.00,677.18,93.11,0.00,93.11,NNorway,mountain,3.00,93.11,116.3887721,100.8702691,10,65,25,365,10.08702691,65.56567493,25.21756728,318.9797986,1466.161963,438.1396667,116427.6265,535149.1164,159920.9783,811497.7213,100,63,45,31.6227766,22.36173065,17.37438278,811497.7213,0,811497.7213,1198.348624,,,,,,
1837.00,Meløy,1999.00,802.78,230.31,0.00,230.31,NNorway,mountain,3.00,230.31,287.8913489,249.5058357,10,65,25,365,24.95058357,162.1787932,62.37645892,789.0067302,3626.598491,1083.752474,287987.4565,1323708.449,395569.6529,2007265.559,100,63,45,31.6227766,22.36173065,17.37438278,2007265.559,0,2007265.559,2500.393082,,,,,,
1838.00,Gildeskål,1999.00,615.85,92.01,0.00,92.01,NNorway,mountain,3.00,92.01,115.0070704,99.67279437,10,65,25,365,9.967279437,64.78731634,24.91819859,315.193051,1448.756518,432.9383205,115045.4636,528796.129,158022.487,801864.0796,100,63,45,31.6227766,22.36173065,17.37438278,801864.0796,0,801864.0796,1302.044458,,,,,,
1839.00,Beiarn,1999.00,1181.57,176.52,0.00,176.52,NNorway,mountain,3.00,176.52,220.6526008,191.232254,10,65,25,365,19.1232254,124.3009651,47.80806351,604.7294848,2779.584702,830.6355953,220726.262,1014548.416,303181.9923,1538456.67,100,63,45,31.6227766,22.36173065,17.37438278,1538456.67,0,1538456.67,1302.044458,,,,,,
1840.00,Saltdal,1999.00,2083.30,1184.13,0.00,1184.13,NNorway,mountain,3.00,1184.13,1480.159444,1282.804852,10,65,25,365,128.2804852,833.8231537,320.701213,4056.585126,18645.72878,5571.985632,1480653.571,6805691.003,2033774.756,10320119.33,100,63,45,31.6227766,22.36173065,17.37438278,10320119.33,4797994.313,15118113.64,7256.810657,,,,,,
1841.00,Fauske,1999.00,1099.28,276.67,0.00,276.67,NNorway,mountain,3.00,276.67,345.8370567,299.7254492,10,65,25,365,29.97254492,194.821542,74.93136229,947.8150921,4356.546847,1301.886171,345952.5086,1590139.599,475188.4523,2411280.56,100,63,45,31.6227766,22.36173065,17.37438278,2411280.56,2531723.318,4943003.878,4496.583107,,,,,,
1845.00,Sørfold,1999.00,1508.95,477.83,0.00,477.83,NNorway,mountain,3.00,477.83,597.2840578,517.6461834,10,65,25,365,51.76461834,336.4700192,129.4115459,1636.940962,7524.051942,2248.445734,597483.451,2746278.959,820682.6928,4164445.103,100,63,45,31.6227766,22.36173065,17.37438278,4164445.103,0,4164445.103,2759.829751,,,,,,
1848.00,Steigen,1999.00,946.32,141.33,0.00,141.33,NNorway,mountain,3.00,141.33,176.666786,153.1112146,10,65,25,365,15.31112146,99.52228947,38.27780364,484.1801733,2225.490631,665.0532124,176725.7633,812304.0803,242744.4225,1231774.266,100,63,45,31.6227766,22.36173065,17.37438278,1231774.266,0,1231774.266,1301.646659,,,,,,
1849.00,Hamarøy,1999.00,928.86,138.73,0.00,138.73,NNorway,mountain,3.00,138.73,173.4072099,150.2862486,10,65,25,365,15.02862486,97.68606158,37.57156215,475.2468465,2184.429398,652.7827023,173465.099,797316.7301,238265.6864,1209047.515,100,63,45,31.6227766,22.36173065,17.37438278,1209047.515,0,1209047.515,1301.646659,,,,,,
1850.00,Tysfjord,1999.00,1363.09,229.57,0.00,229.57,NNorway,mountain,3.00,229.57,286.9605054,248.6991047,10,65,25,365,24.86991047,161.6544181,62.17477618,786.4556229,3614.872556,1080.248361,287056.3024,1319428.483,394290.6516,2000775.437,100,63,45,31.6227766,22.36173065,17.37438278,2000775.437,5041805.077,2000775.437,1467.823428,,,,,,
1851.00,Lødingen,1999.00,509.80,191.66,0.00,191.66,NNorway,mountain,3.00,191.66,239.5705193,207.6277834,10,65,25,365,20.76277834,134.9580592,51.90694585,656.5767011,3017.895769,901.8511461,239650.4959,1101531.956,329175.6683,1670358.12,100,63,45,31.6227766,22.36173065,17.37438278,1670358.12,0,1670358.12,3276.496901,,,,,,
1852.00,Tjeldsund,1999.00,308.02,406.10,0.00,406.10,NNorway,mountain,3.00,406.10,507.6287939,439.9449547,10,65,25,365,43.99449547,285.9642206,109.9862387,1391.228102,6394.654877,1910.943011,507798.2572,2334049.03,697494.1991,3539341.486,100,63,45,31.6227766,22.36173065,17.37438278,3539341.486,0,3539341.486,11490.62232,,,,,,
1853.00,Evenes,1999.00,235.14,31.83,0.00,31.83,NNorway,inlandlow,2.00,31.83,39.78948273,34.48421837,10,65,25,365,3.448421837,22.41474194,8.621054592,109.0486734,501.2324219,149.7855024,39802.76578,182949.834,54671.70839,277424.3082,100,63,45,31.6227766,22.36173065,17.37438278,277424.3082,0,277424.3082,1179.826096,,,,,,
1854.00,Ballangen,1999.00,839.66,54.87,0.00,54.87,NNorway,mountain,3.00,54.87,68.58636764,59.44151862,10,65,25,365,5.944151862,38.6369871,14.86037965,187.9705864,863.9898988,258.1899244,68609.26404,315356.3131,94239.3224,478204.8995,100,63,45,31.6227766,22.36173065,17.37438278,478204.8995,0,478204.8995,569.5220679,,,,,,
1856.00,Røst,1999.00,9.58,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1857.00,Værøy,1999.00,17.58,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1859.00,Flakstad,1999.00,166.56,0.00,0.00,0.00,NNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1860.00,Vestvågøy,1999.00,369.58,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1865.00,Vågan,1999.00,449.58,0.00,0.00,0.00,NNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1866.00,Hadsel,1999.00,533.70,200.64,0.00,200.64,NNorway,mountain,3.00,200.64,250.8018559,217.3616085,10,65,25,365,21.73616085,141.2850455,54.34040212,687.3577586,3159.378133,944.1309468,250885.5819,1153173.019,344607.7956,1748666.396,100,63,45,31.6227766,22.36173065,17.37438278,1748666.396,0,1748666.396,3276.496901,,,,,,
1867.00,Bø,1999.00,226.28,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1868.00,Øksnes,1999.00,302.55,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1870.00,Sortland,1999.00,673.43,253.17,0.00,253.17,NNorway,mountain,3.00,253.17,316.4652311,274.269867,10,65,25,365,27.4269867,178.2754135,68.56746674,867.3174731,3986.546779,1191.317413,316570.8777,1455089.574,434830.8559,2206491.308,100,63,45,31.6227766,22.36173065,17.37438278,2206491.308,0,2206491.308,3276.496901,,,,,,
1871.00,Andøy,1999.00,608.40,0.00,0.00,0.00,NNorway,coast,2.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1874.00,Moskenes,1999.00,111.82,0.00,0.00,0.00,NNorway,mountain,3.00,0.00,0,0,10,65,25,365,0,0,0,0,0,0,0,0,0,0,100,63,45,31.6227766,22.36173065,17.37438278,0,0,0,0,,,,,,
1902.00,Tromsø,1999.00,2497.07,930.43,0.00,930.43,NNorway,mountain,3.00,930.43,1163.033798,1007.962625,10,65,25,365,100.7962625,655.1757063,251.9906563,3187.457691,14650.86267,4378.182119,1163422.057,5347564.876,1598036.473,8109023.407,100,63,45,31.6227766,22.36173065,17.37438278,8109023.407,0,8109023.407,3247.415333,,,,,,
1903.00,Harstad,1999.00,401.57,146.81,0.00,146.81,NNorway,mountain,3.00,146.81,183.509324,159.0414142,10,65,25,365,15.90414142,103.3769192,39.76035354,502.9331111,2311.686823,690.8116019,183570.5855,843765.6904,252146.2347,1279482.511,100,63,45,31.6227766,22.36173065,17.37438278,1279482.511,0,1279482.511,3186.20044,,,,,,
1911.00,Kvæfjord,1999.00,496.70,368.32,0.00,368.32,NNorway,mountain,3.00,368.32,460.3962306,399.0100665,10,65,25,365,39.90100665,259.3565432,99.75251663,1261.78062,5799.661163,1733.138407,460549.9261,2116876.324,632595.5186,3210021.769,100,63,45,31.6227766,22.36173065,17.37438278,3210021.769,0,3210021.769,6462.697341,,,,,,
